R,G,bestF,avgF
8,89,3.0,13.902
8,90,3.0,14.061
8,91,3.0,13.926
8,92,3.0,13.701
8,93,3.0,13.449
8,94,3.0,13.629
8,95,3.0,13.629
8,96,3.0,13.557
8,97,3.0,13.86
8,98,3.0,13.587
8,99,3.0,13.542
8,100,3.0,13.146
8,101,3.0,13.068
8,102,3.0,12.705
8,103,3.0,12.513
8,104,3.0,12.432
8,105,3.0,12.636
8,106,3.0,12.072
8,107,3.0,11.475
8,108,3.0,11.346
8,109,3.0,11.289
8,110,3.0,11.454
8,111,3.0,11.799
8,112,3.0,11.721
8,113,3.0,11.622
8,114,3.0,11.862
8,115,3.0,11.556
8,116,3.0,11.811
8,117,3.0,11.763
8,118,3.0,11.208
8,119,3.0,11.112
8,120,3.0,10.947
8,121,3.0,10.734
8,122,3.0,10.617
8,123,3.0,10.839
8,124,3.0,10.758
8,125,3.0,11.091
8,126,3.0,11.343
8,127,3.0,11.394
8,128,3.0,10.986
8,129,3.0,11.019
8,130,3.0,10.956
8,131,3.0,11.274
8,132,3.0,11.235
8,133,3.0,11.232
8,134,3.0,10.89
8,135,3.0,11.493
8,136,3.0,11.709
8,137,3.0,11.7
8,138,3.0,11.631
8,139,3.0,11.406
8,140,3.0,11.487
8,141,3.0,11.46
8,142,3.0,11.634
8,143,0.0,11.316
9,0,66.0,121.986
9,1,57.0,115.524
9,2,63.0,110.727
9,3,60.0,107.049
9,4,57.0,103.176
9,5,57.0,98.76
9,6,54.0,96.12
9,7,48.0,92.64
9,8,48.0,89.178
9,9,45.0,84.654
9,10,33.0,81.753
9,11,30.0,77.319
9,12,33.0,74.031
9,13,33.0,70.959
9,14,33.0,67.953
9,15,30.0,64.467
9,16,27.0,61.227
9,17,27.0,58.584
9,18,24.0,55.059
9,19,18.0,51.465
9,20,12.0,48.771
9,21,18.0,45.846
9,22,18.0,43.527
9,23,12.0,40.998
9,24,15.0,38.736
9,25,12.0,36.84
9,26,12.0,34.923
9,27,9.0,33.339
9,28,12.0,31.989
9,29,9.0,30.573
9,30,6.0,29.313
9,31,6.0,27.588
9,32,3.0,26.658
9,33,6.0,25.224
9,34,3.0,23.964
9,35,6.0,23.13
9,36,6.0,22.002
9,37,3.0,21.315
9,38,3.0,21.102
9,39,3.0,20.286
9,40,3.0,19.293
9,41,3.0,18.789
9,42,3.0,18.135
9,43,3.0,17.865
9,44,3.0,16.689
9,45,3.0,16.545
9,46,3.0,16.29
9,47,3.0,16.653
9,48,3.0,16.014
9,49,3.0,15.861
9,50,3.0,15.447
9,51,3.0,15.084
9,52,3.0,15.03
9,53,3.0,14.889
9,54,3.0,13.878
9,55,3.0,13.566
9,56,3.0,13.056
9,57,3.0,13.029
9,58,3.0,12.708
9,59,3.0,12.387
9,60,3.0,11.595
9,61,3.0,11.343
9,62,3.0,11.766
9,63,3.0,11.937
9,64,3.0,11.616
9,65,3.0,11.616
9,66,3.0,11.487
9,67,3.0,11.13
9,68,3.0,11.241
9,69,3.0,11.187
9,70,3.0,11.235
9,71,3.0,10.923
9,72,3.0,10.833
9,73,3.0,10.86
9,74,3.0,10.5
9,75,3.0,10.8
9,76,3.0,11.274
9,77,3.0,11.292
9,78,3.0,11.187
9,79,3.0,11.601
9,80,3.0,11.76
9,81,3.0,11.787
9,82,3.0,11.748
9,83,3.0,11.598
9,84,3.0,11.451
9,85,3.0,11.7
9,86,3.0,11.706
9,87,3.0,11.709
9,88,3.0,11.526
9,89,3.0,11.871
9,90,3.0,11.85
9,91,3.0,11.895
9,92,3.0,12.222
9,93,3.0,11.835
9,94,3.0,12.255
9,95,3.0,12.363
9,96,3.0,11.907
9,97,3.0,11.997
9,98,3.0,11.913
9,99,3.0,11.604
9,100,3.0,11.745
9,101,3.0,12.021
9,102,3.0,11.907
9,103,3.0,11.424
9,104,3.0,11.139
9,105,3.0,11.094
9,106,3.0,11.289
9,107,3.0,11.226
9,108,3.0,10.83
9,109,3.0,11.328
9,110,3.0,11.673
9,111,3.0,11.391
9,112,3.0,11.439
9,113,3.0,11.22
9,114,3.0,11.475
9,115,3.0,11.652
9,116,3.0,11.862
9,117,3.0,11.73
9,118,3.0,11.91
9,119,3.0,11.826
9,120,3.0,11.94
9,121,3.0,11.76
9,122,3.0,11.343
9,123,3.0,11.379
9,124,3.0,11.328
9,125,3.0,11.223
9,126,3.0,11.739
9,127,3.0,11.97
9,128,3.0,12.087
9,129,3.0,11.781
9,130,3.0,11.697
9,131,3.0,11.424
9,132,3.0,11.595
9,133,3.0,11.637
9,134,3.0,11.103
9,135,3.0,11.325
9,136,3.0,11.319
9,137,3.0,11.934
9,138,3.0,12.192
9,139,3.0,11.844
9,140,3.0,11.802
9,141,3.0,11.571
9,142,3.0,11.064
9,143,3.0,10.959
9,144,3.0,10.857
9,145,3.0,10.791
9,146,3.0,11.115
9,147,3.0,10.965
9,148,3.0,11.049
9,149,3.0,11.052
9,150,3.0,11.493
9,151,3.0,11.751
9,152,3.0,11.853
9,153,3.0,11.535
9,154,3.0,11.325
9,155,3.0,11.349
9,156,3.0,11.301
9,157,3.0,11.7
9,158,3.0,11.367
9,159,3.0,11.184
9,160,3.0,10.977
9,161,3.0,11.622
9,162,3.0,11.496
9,163,3.0,11.43
9,164,3.0,11.565
9,165,3.0,11.619
9,166,3.0,11.37
9,167,3.0,11.478
9,168,3.0,11.82
9,169,3.0,11.673
9,170,3.0,11.823
9,171,3.0,12.138
9,172,3.0,11.481
9,173,3.0,11.781
9,174,3.0,11.544
9,175,3.0,11.766
9,176,3.0,11.742
9,177,3.0,11.433
9,178,3.0,11.28
9,179,3.0,11.544
9,180,3.0,12.006
9,181,3.0,12.123
9,182,3.0,11.883
9,183,3.0,11.823
9,184,3.0,12.012
9,185,3.0,11.856
9,186,3.0,11.904
9,187,3.0,11.889
9,188,3.0,11.997
9,189,3.0,11.646
9,190,3.0,11.667
9,191,3.0,11.916
9,192,3.0,12.123
9,193,3.0,11.796
9,194,3.0,11.796
9,195,3.0,10.899
9,196,3.0,10.683
9,197,3.0,10.608
9,198,3.0,10.659
9,199,3.0,11.133
10,0,66.0,121.908
10,1,72.0,116.535
10,2,66.0,111.552
10,3,51.0,108.762
10,4,66.0,105.939
10,5,54.0,101.322
10,6,54.0,97.554
10,7,51.0,94.917
10,8,48.0,91.275
10,9,45.0,88.488
10,10,45.0,84.75
10,11,45.0,81.732
10,12,42.0,79.239
10,13,39.0,76.05
10,14,33.0,72.612
10,15,27.0,69.264
10,16,21.0,65.349
10,17,18.0,61.026
10,18,15.0,57.984
10,19,24.0,55.17
10,20,21.0,51.732
10,21,15.0,49.206
10,22,12.0,46.56
10,23,18.0,43.812
10,24,12.0,41.217
10,25,12.0,39.189
10,26,9.0,37.038
10,27,12.0,35.181
10,28,9.0,32.859
10,29,9.0,30.819
10,30,9.0,29.916
10,31,6.0,28.554
10,32,6.0,27.306
10,33,9.0,26.4
10,34,9.0,26.004
10,35,6.0,25.014
10,36,6.0,24.102
10,37,6.0,23.376
10,38,6.0,22.41
10,39,6.0,21.396
10,40,6.0,20.973
10,41,6.0,21.264
10,42,6.0,20.52
10,43,6.0,19.485
10,44,6.0,18.975
10,45,6.0,18.387
10,46,6.0,18.198
10,47,6.0,17.58
10,48,6.0,17.649
10,49,6.0,17.13
10,50,6.0,17.085
10,51,6.0,16.41
10,52,6.0,16.155
10,53,6.0,15.684
10,54,6.0,15.378
10,55,6.0,15.426
10,56,6.0,15.249
10,57,6.0,14.556
10,58,6.0,14.454
10,59,6.0,14.475
10,60,6.0,13.866
10,61,6.0,14.586
10,62,6.0,14.409
10,63,6.0,14.094
10,64,6.0,14.064
10,65,6.0,13.851
10,66,6.0,13.863
10,67,6.0,14.04
10,68,6.0,14.139
10,69,6.0,13.818
10,70,6.0,13.794
10,71,6.0,13.851
10,72,6.0,14.172
10,73,6.0,13.545
10,74,6.0,13.446
10,75,6.0,13.917
10,76,6.0,13.59
10,77,6.0,13.647
10,78,6.0,13.884
10,79,6.0,14.088
10,80,6.0,14.22
10,81,6.0,14.127
10,82,6.0,14.439
10,83,6.0,14.217
10,84,6.0,14.289
10,85,6.0,14.475
10,86,6.0,14.517
10,87,6.0,14.001
10,88,6.0,13.851
10,89,6.0,13.809
10,90,6.0,13.995
10,91,6.0,13.809
10,92,6.0,14.193
10,93,6.0,14.241
10,94,6.0,13.947
10,95,6.0,14.301
10,96,6.0,14.295
10,97,6.0,13.83
10,98,6.0,13.539
10,99,6.0,13.926
10,100,6.0,13.62
10,101,6.0,13.923
10,102,6.0,14.046
10,103,6.0,14.016
10,104,6.0,14.649
10,105,6.0,14.823
10,106,6.0,14.739
10,107,6.0,14.334
10,108,6.0,14.151
10,109,6.0,14.085
10,110,6.0,14.328
10,111,6.0,14.121
10,112,6.0,14.586
10,113,6.0,14.301
10,114,6.0,14.211
10,115,6.0,14.292
10,116,6.0,14.07
10,117,6.0,14.361
10,118,6.0,14.502
10,119,6.0,14.823
10,120,6.0,14.667
10,121,6.0,14.403
10,122,6.0,14.373
10,123,6.0,14.13
10,124,6.0,14.271
10,125,6.0,14.316
10,126,6.0,14.211
10,127,6.0,14.322
10,128,6.0,14.214
10,129,6.0,13.872
10,130,6.0,14.277
10,131,6.0,14.34
10,132,6.0,14.508
10,133,6.0,14.709
10,134,6.0,14.304
10,135,6.0,13.854
10,136,6.0,13.722
10,137,6.0,14.139
10,138,6.0,14.166
10,139,6.0,14.283
10,140,6.0,14.421
10,141,6.0,14.178
10,142,6.0,14.007
10,143,6.0,13.932
10,144,6.0,13.965
10,145,6.0,13.878
10,146,6.0,13.797
10,147,6.0,13.71
10,148,6.0,13.827
10,149,6.0,13.644
10,150,6.0,13.812
10,151,6.0,14.379
10,152,6.0,14.67
10,153,6.0,14.946
10,154,6.0,14.697
10,155,6.0,15.108
10,156,6.0,15.033
10,157,6.0,14.928
10,158,6.0,14.742
10,159,6.0,14.439
10,160,6.0,14.394
10,161,6.0,14.931
10,162,6.0,14.781
10,163,6.0,14.511
10,164,6.0,14.793
10,165,6.0,14.553
10,166,6.0,13.968
10,167,6.0,14.097
10,168,6.0,13.734
10,169,6.0,14.076
10,170,6.0,14.82
10,171,6.0,14.322
10,172,6.0,13.929
10,173,6.0,14.271
10,174,6.0,14.352
10,175,6.0,14.823
10,176,6.0,14.937
10,177,6.0,14.919
10,178,6.0,14.361
10,179,6.0,14.406
10,180,6.0,14.187
10,181,6.0,14.022
10,182,6.0,13.671
10,183,6.0,13.845
10,184,6.0,13.908
10,185,6.0,13.8
10,186,6.0,13.953
10,187,6.0,14.199
10,188,6.0,13.884
10,189,6.0,14.205
10,190,6.0,14.412
10,191,6.0,14.481
10,192,6.0,14.232
10,193,6.0,13.65
10,194,6.0,13.896
10,195,6.0,13.713
10,196,6.0,13.854
10,197,6.0,13.908
10,198,6.0,13.839
10,199,6.0,13.626
