R,G,bestF,avgF
1,174,950.0,934.754
1,175,949.0,934.688
1,176,946.0,935.006
1,177,949.0,934.936
1,178,948.0,934.93
1,179,948.0,934.984
1,180,948.0,934.348
1,181,950.0,934.198
1,182,948.0,934.18
1,183,946.0,934.09
1,184,949.0,934.17
1,185,949.0,934.116
1,186,949.0,934.44
1,187,949.0,935.052
1,188,948.0,934.878
1,189,948.0,934.762
1,190,946.0,934.468
1,191,948.0,933.956
1,192,950.0,934.42
1,193,946.0,934.166
1,194,946.0,934.234
1,195,948.0,934.302
1,196,947.0,934.71
1,197,947.0,934.536
1,198,949.0,934.62
1,199,948.0,934.702
2,0,867.0,839.648
2,1,870.0,844.492
2,2,873.0,848.16
2,3,881.0,851.49
2,4,884.0,854.728
2,5,883.0,856.9
2,6,880.0,859.51
2,7,892.0,861.26
2,8,888.0,863.338
2,9,890.0,865.366
2,10,891.0,868.072
2,11,891.0,870.082
2,12,896.0,871.634
2,13,899.0,874.072
2,14,896.0,876.018
2,15,898.0,877.988
2,16,905.0,879.612
2,17,904.0,880.87
2,18,905.0,882.198
2,19,905.0,884.938
2,20,906.0,886.596
2,21,906.0,888.084
2,22,907.0,889.176
2,23,909.0,890.04
2,24,916.0,891.702
2,25,916.0,892.982
2,26,914.0,894.562
2,27,914.0,895.5
2,28,918.0,896.88
2,29,918.0,897.46
2,30,917.0,898.736
2,31,916.0,900.018
2,32,918.0,900.956
2,33,918.0,901.116
2,34,921.0,902.344
2,35,922.0,902.72
2,36,920.0,903.444
2,37,925.0,904.396
2,38,925.0,905.242
2,39,924.0,906.068
2,40,922.0,907.086
2,41,923.0,907.77
2,42,924.0,908.292
2,43,926.0,909.57
2,44,926.0,909.722
2,45,927.0,910.148
2,46,927.0,910.474
2,47,928.0,910.998
2,48,933.0,911.46
2,49,929.0,912.072
2,50,930.0,912.986
2,51,933.0,913.404
2,52,928.0,914.042
2,53,929.0,914.39
2,54,930.0,914.754
2,55,931.0,915.11
2,56,930.0,915.344
2,57,933.0,915.812
2,58,934.0,916.692
2,59,932.0,917.05
2,60,931.0,917.404
2,61,932.0,917.348
2,62,931.0,917.728
2,63,933.0,917.778
2,64,932.0,917.668
2,65,934.0,918.194
2,66,933.0,918.164
2,67,934.0,918.41
2,68,934.0,918.936
2,69,935.0,919.592
2,70,933.0,919.944
2,71,937.0,920.53
2,72,935.0,920.82
2,73,935.0,921.252
2,74,937.0,921.754
2,75,937.0,922.354
2,76,937.0,922.484
2,77,939.0,922.91
2,78,939.0,923.444
2,79,938.0,923.292
2,80,937.0,923.296
2,81,938.0,923.35
2,82,939.0,924.168
2,83,937.0,924.79
2,84,940.0,925.234
2,85,940.0,925.334
2,86,939.0,925.684
2,87,939.0,925.862
2,88,939.0,926.084
2,89,939.0,926.37
2,90,940.0,926.85
2,91,940.0,927.264
2,92,940.0,927.456
2,93,941.0,927.574
2,94,942.0,928.13
2,95,941.0,928.12
2,96,943.0,928.37
2,97,943.0,928.396
2,98,944.0,928.418
2,99,944.0,929.29
2,100,944.0,929.7
2,101,943.0,930.16
2,102,945.0,930.594
2,103,943.0,930.456
2,104,944.0,930.814
2,105,944.0,931.228
2,106,944.0,931.084
2,107,944.0,931.226
2,108,944.0,931.716
2,109,946.0,931.884
2,110,944.0,931.71
2,111,943.0,931.774
2,112,945.0,932.028
2,113,947.0,932.424
2,114,946.0,932.88
2,115,944.0,932.866
2,116,945.0,932.93
2,117,946.0,932.74
2,118,946.0,932.782
2,119,944.0,932.816
2,120,947.0,932.854
2,121,944.0,932.612
2,122,945.0,932.624
2,123,946.0,932.866
2,124,945.0,932.87
2,125,946.0,932.698
2,126,945.0,932.96
2,127,946.0,932.984
2,128,947.0,933.324
2,129,946.0,933.866
2,130,947.0,933.396
2,131,947.0,933.646
2,132,946.0,933.99
2,133,946.0,934.252
2,134,946.0,934.494
2,135,947.0,933.898
2,136,947.0,933.57
2,137,949.0,933.7
2,138,947.0,934.186
2,139,947.0,934.052
2,140,947.0,933.834
2,141,948.0,933.7
2,142,948.0,934.402
2,143,945.0,934.372
2,144,947.0,934.236
2,145,947.0,934.45
2,146,948.0,934.64
2,147,947.0,934.556
2,148,948.0,934.802
2,149,948.0,935.232
2,150,948.0,935.686
2,151,947.0,935.576
2,152,948.0,935.444
2,153,948.0,935.27
2,154,949.0,935.586
2,155,949.0,935.766
2,156,949.0,935.854
2,157,947.0,935.756
2,158,949.0,935.472
2,159,948.0,935.932
2,160,947.0,936.392
2,161,948.0,936.104
2,162,947.0,935.498
2,163,947.0,935.716
2,164,948.0,935.406
2,165,948.0,935.498
2,166,948.0,935.3
2,167,946.0,935.038
2,168,947.0,934.804
2,169,947.0,934.468
2,170,948.0,934.614
2,171,947.0,934.41
2,172,948.0,934.614
2,173,948.0,934.984
2,174,947.0,935.224
2,175,948.0,935.018
2,176,946.0,934.744
2,177,946.0,934.534
2,178,949.0,934.696
2,179,947.0,934.242
2,180,947.0,934.226
2,181,947.0,934.632
2,182,946.0,934.928
2,183,947.0,935.146
2,184,948.0,934.732
2,185,947.0,934.578
2,186,947.0,934.778
2,187,947.0,934.622
2,188,947.0,934.986
2,189,946.0,934.95
2,190,947.0,934.566
2,191,948.0,934.572
2,192,946.0,934.652
2,193,946.0,934.764
2,194,948.0,934.928
2,195,947.0,934.654
2,196,947.0,934.294
2,197,945.0,934.248
2,198,947.0,934.524
2,199,945.0,934.466
3,0,877.0,840.568
3,1,879.0,845.798
3,2,875.0,849.226
3,3,879.0,851.794
3,4,881.0,854.474
3,5,881.0,858.048
3,6,887.0,860.004
3,7,891.0,862.686
3,8,887.0,864.812
3,9,897.0,867.12
3,10,897.0,869.328
3,11,895.0,871.528
3,12,897.0,873.404
3,13,898.0,874.794
3,14,903.0,876.81
3,15,903.0,878.36
3,16,902.0,879.846
3,17,905.0,881.54
3,18,902.0,883.222
3,19,903.0,884.602
3,20,908.0,886.256
3,21,908.0,887.866
3,22,910.0,889.174
3,23,913.0,891.33
3,24,921.0,892.822
3,25,913.0,893.784
3,26,915.0,895.026
3,27,914.0,896.0
3,28,923.0,897.198
3,29,917.0,899.04
3,30,919.0,899.982
3,31,921.0,900.798
3,32,923.0,902.192
3,33,923.0,902.904
3,34,922.0,904.028
3,35,922.0,905.174
3,36,924.0,906.34
3,37,924.0,907.142
3,38,926.0,908.556
3,39,924.0,909.39
3,40,927.0,910.27
3,41,926.0,910.564
3,42,928.0,911.082
3,43,928.0,911.688
3,44,930.0,912.374
3,45,930.0,912.902
3,46,929.0,914.152
3,47,929.0,915.278
3,48,933.0,915.832
3,49,930.0,916.47
3,50,932.0,916.726
3,51,933.0,917.652
3,52,934.0,917.762
3,53,936.0,918.484
3,54,933.0,919.674
3,55,933.0,920.054
3,56,935.0,920.292
3,57,935.0,920.554
3,58,935.0,920.698
3,59,936.0,920.95
3,60,936.0,921.258
3,61,937.0,922.13
3,62,939.0,922.476
3,63,936.0,923.024
3,64,937.0,923.286
3,65,938.0,923.37
3,66,939.0,923.858
3,67,943.0,924.462
3,68,939.0,924.762
3,69,940.0,925.018
3,70,941.0,925.424
3,71,941.0,925.966
3,72,939.0,926.492
3,73,940.0,926.684
3,74,939.0,926.514
3,75,942.0,926.518
3,76,942.0,926.916
3,77,940.0,927.112
3,78,940.0,927.398
3,79,941.0,927.432
3,80,941.0,927.924
3,81,940.0,927.714
3,82,940.0,927.894
3,83,941.0,927.808
3,84,940.0,928.02
3,85,940.0,928.01
3,86,941.0,927.556
3,87,941.0,927.488
3,88,942.0,927.566
3,89,943.0,927.8
3,90,942.0,927.866
3,91,939.0,928.258
3,92,940.0,928.304
3,93,941.0,928.302
3,94,943.0,928.58
3,95,944.0,928.506
3,96,944.0,928.544
3,97,943.0,928.504
3,98,941.0,928.84
3,99,944.0,929.21
3,100,942.0,928.992
3,101,941.0,928.62
3,102,944.0,928.434
3,103,944.0,928.958
3,104,942.0,928.744
3,105,943.0,929.064
3,106,942.0,929.364
3,107,943.0,929.26
3,108,943.0,929.184
3,109,945.0,929.646
3,110,945.0,929.758
3,111,944.0,930.194
3,112,945.0,929.924
3,113,945.0,929.948
3,114,944.0,930.104
3,115,944.0,930.516
3,116,944.0,930.736
3,117,945.0,931.42
3,118,945.0,931.436
3,119,945.0,931.336
3,120,944.0,931.724
3,121,945.0,931.448
3,122,946.0,931.702
3,123,946.0,932.008
3,124,945.0,932.61
3,125,945.0,932.17
3,126,946.0,932.202
3,127,944.0,932.052
3,128,946.0,932.21
3,129,946.0,932.496
3,130,947.0,932.88
3,131,945.0,933.034
3,132,947.0,933.104
3,133,947.0,933.166
3,134,948.0,933.328
3,135,947.0,933.474
3,136,947.0,933.322
3,137,947.0,933.326
3,138,946.0,933.284
3,139,947.0,932.948
3,140,948.0,933.366
3,141,947.0,933.494
3,142,947.0,933.604
3,143,946.0,933.626
3,144,947.0,933.36
3,145,947.0,933.166
3,146,946.0,933.486
3,147,946.0,933.634
3,148,947.0,933.48
3,149,948.0,932.9
3,150,945.0,932.65
3,151,946.0,932.718
3,152,947.0,932.852
3,153,946.0,932.978
3,154,946.0,933.176
3,155,948.0,932.896
3,156,949.0,932.874
3,157,946.0,932.924
3,158,946.0,933.65
3,159,948.0,933.448
3,160,945.0,933.718
3,161,947.0,933.958
3,162,948.0,933.932
3,163,947.0,933.45
3,164,949.0,933.348
3,165,946.0,933.722
3,166,948.0,933.832
3,167,949.0,933.73
3,168,948.0,934.26
3,169,948.0,934.462
3,170,946.0,934.386
3,171,947.0,934.482
3,172,946.0,934.436
3,173,948.0,934.486
3,174,948.0,934.7
3,175,948.0,934.638
3,176,948.0,934.582
3,177,948.0,934.558
3,178,946.0,934.122
3,179,948.0,934.24
3,180,950.0,934.234
3,181,947.0,934.16
3,182,947.0,934.086
3,183,948.0,933.928
3,184,948.0,933.686
3,185,946.0,933.78
3,186,948.0,933.718
3,187,946.0,933.49
3,188,946.0,933.164
3,189,948.0,933.486
3,190,947.0,933.6
3,191,949.0,933.836
3,192,946.0,933.902
3,193,947.0,934.01
3,194,947.0,934.038
3,195,949.0,933.834
3,196,946.0,933.862
3,197,946.0,933.79
3,198,945.0,933.308
3,199,950.0,933.474
4,0,871.0,840.916
4,1,874.0,845.678
4,2,880.0,849.694
4,3,881.0,851.632
4,4,880.0,854.728
4,5,895.0,856.376
4,6,887.0,858.758
4,7,885.0,861.042
4,8,891.0,863.274
4,9,889.0,865.75
4,10,896.0,867.8
4,11,896.0,869.764
4,12,896.0,871.884
4,13,894.0,873.756
4,14,898.0,875.1
4,15,898.0,876.206
4,16,901.0,877.9
4,17,900.0,880.274
4,18,904.0,881.806
4,19,906.0,883.564
4,20,909.0,885.342
4,21,919.0,886.61
4,22,909.0,888.052
4,23,908.0,889.122
4,24,910.0,890.732
4,25,912.0,891.658
4,26,918.0,893.56
4,27,914.0,895.096
4,28,917.0,896.406
4,29,914.0,897.424
4,30,915.0,898.636
4,31,915.0,899.69
4,32,921.0,899.6
4,33,920.0,900.632
4,34,922.0,902.07
4,35,921.0,903.432
4,36,923.0,904.242
4,37,921.0,905.864
4,38,924.0,906.602
4,39,928.0,907.316
4,40,927.0,908.046
4,41,925.0,908.536
4,42,926.0,909.302
4,43,927.0,909.706
4,44,927.0,909.986
4,45,928.0,910.934
4,46,930.0,912.088
4,47,928.0,912.624
4,48,931.0,913.39
4,49,930.0,914.37
4,50,931.0,915.548
4,51,930.0,916.08
4,52,929.0,916.884
4,53,932.0,917.464
4,54,932.0,917.126
4,55,933.0,917.888
4,56,932.0,918.23
4,57,934.0,918.73
4,58,936.0,919.032
4,59,932.0,919.556
4,60,935.0,920.128
4,61,935.0,920.314
4,62,935.0,920.232
4,63,934.0,920.644
4,64,935.0,920.752
4,65,939.0,921.204
4,66,939.0,921.642
4,67,935.0,921.996
4,68,939.0,921.896
4,69,936.0,922.554
4,70,937.0,922.854
4,71,938.0,923.174
4,72,937.0,923.346
4,73,938.0,923.71
4,74,937.0,923.966
4,75,937.0,924.046
4,76,940.0,924.474
4,77,940.0,924.412
4,78,936.0,924.23
4,79,939.0,924.834
4,80,940.0,925.428
4,81,943.0,925.376
4,82,937.0,925.228
4,83,938.0,926.028
4,84,941.0,926.092
4,85,942.0,926.354
4,86,939.0,926.392
4,87,941.0,927.374
4,88,940.0,927.23
4,89,941.0,927.55
4,90,940.0,927.498
4,91,941.0,927.78
4,92,945.0,928.41
4,93,945.0,928.668
4,94,941.0,928.892
4,95,944.0,928.87
4,96,944.0,928.778
4,97,941.0,929.198
4,98,943.0,929.392
4,99,942.0,929.78
4,100,943.0,930.188
4,101,944.0,930.274
4,102,945.0,930.746
4,103,944.0,930.898
4,104,942.0,931.144
4,105,944.0,931.004
4,106,945.0,930.996
4,107,944.0,930.644
4,108,944.0,930.708
4,109,942.0,930.42
4,110,944.0,930.696
4,111,942.0,930.79
4,112,945.0,930.906
4,113,944.0,931.046
4,114,946.0,931.244
4,115,944.0,931.66
4,116,944.0,931.616
4,117,946.0,931.532
4,118,944.0,931.456
4,119,943.0,931.796
4,120,944.0,931.81
4,121,943.0,931.912
4,122,947.0,931.634
4,123,947.0,932.274
4,124,944.0,931.756
4,125,945.0,931.454
4,126,945.0,931.508
4,127,945.0,931.752
4,128,943.0,932.028
4,129,944.0,931.824
4,130,942.0,931.078
4,131,944.0,930.7
4,132,942.0,930.396
4,133,944.0,930.694
4,134,945.0,930.914
4,135,947.0,930.994
4,136,943.0,931.054
4,137,944.0,931.372
4,138,945.0,931.576
4,139,946.0,931.924
4,140,944.0,932.1
4,141,944.0,932.128
4,142,945.0,932.108
4,143,945.0,931.988
4,144,945.0,931.68
4,145,945.0,931.864
4,146,944.0,931.77
4,147,943.0,932.032
4,148,946.0,932.292
4,149,947.0,932.702
4,150,945.0,932.834
4,151,945.0,933.172
4,152,946.0,932.956
4,153,946.0,932.6
4,154,946.0,932.658
4,155,947.0,933.362
4,156,945.0,933.41
4,157,947.0,933.422
4,158,948.0,933.664
4,159,946.0,933.864
4,160,947.0,933.99
4,161,945.0,933.65
4,162,947.0,933.632
4,163,949.0,933.672
4,164,946.0,933.742
4,165,948.0,933.974
4,166,946.0,933.94
4,167,948.0,933.97
4,168,950.0,933.57
4,169,947.0,933.57
4,170,948.0,933.658
4,171,946.0,933.426
4,172,947.0,933.654
4,173,947.0,933.74
4,174,947.0,934.228
4,175,946.0,934.222
4,176,947.0,933.99
4,177,946.0,933.798
4,178,948.0,933.746
4,179,948.0,933.74
4,180,946.0,934.134
4,181,948.0,933.746
4,182,947.0,934.298
4,183,945.0,934.382
4,184,946.0,933.986
4,185,946.0,933.97
4,186,949.0,934.004
4,187,947.0,933.92
4,188,948.0,933.972
4,189,948.0,934.694
4,190,948.0,934.634
4,191,947.0,934.862
4,192,945.0,934.896
4,193,948.0,934.856
4,194,947.0,934.898
4,195,949.0,934.85
4,196,947.0,934.762
4,197,947.0,934.882
4,198,947.0,934.946
4,199,946.0,934.976
5,0,866.0,840.818
5,1,877.0,846.702
5,2,877.0,849.386
5,3,874.0,851.128
5,4,884.0,853.154
5,5,887.0,855.95
5,6,890.0,858.528
5,7,884.0,860.428
5,8,891.0,862.14
5,9,892.0,864.814
5,10,896.0,867.234
5,11,897.0,869.562
5,12,894.0,873.124
5,13,899.0,875.514
5,14,899.0,877.316
5,15,903.0,879.438
5,16,908.0,880.798
5,17,905.0,883.176
5,18,909.0,885.766
5,19,905.0,886.964
5,20,910.0,888.308
5,21,911.0,890.312
5,22,910.0,891.678
5,23,913.0,893.334
5,24,914.0,894.494
5,25,917.0,895.892
5,26,915.0,896.7
5,27,914.0,897.954
5,28,917.0,899.208
5,29,925.0,900.834
5,30,919.0,902.076
5,31,921.0,903.082
5,32,924.0,903.984
5,33,924.0,905.338
5,34,925.0,906.196
5,35,926.0,906.806
5,36,924.0,908.18
5,37,926.0,909.21
5,38,928.0,910.496
5,39,927.0,911.23
5,40,926.0,911.148
5,41,929.0,912.13
5,42,932.0,912.606
5,43,930.0,913.466
5,44,930.0,913.894
5,45,933.0,914.558
5,46,933.0,915.222
5,47,933.0,916.342
5,48,931.0,916.986
5,49,933.0,916.924
5,50,936.0,917.342
5,51,934.0,917.828
5,52,935.0,917.978
5,53,933.0,918.648
5,54,936.0,919.22
5,55,933.0,919.554
5,56,933.0,919.984
5,57,936.0,920.324
5,58,936.0,920.558
5,59,934.0,920.9
5,60,935.0,920.878
5,61,935.0,920.948
5,62,935.0,921.658
5,63,935.0,922.254
5,64,936.0,922.836
5,65,937.0,922.64
5,66,938.0,922.764
5,67,943.0,923.46
5,68,939.0,923.676
5,69,938.0,924.186
5,70,940.0,924.358
5,71,943.0,924.1
5,72,938.0,924.154
5,73,938.0,924.394
5,74,938.0,924.754
5,75,937.0,924.782
5,76,938.0,924.534
5,77,940.0,924.944
5,78,937.0,925.252
5,79,942.0,925.484
5,80,940.0,925.67
5,81,942.0,925.742
5,82,939.0,926.322
5,83,940.0,926.338
5,84,942.0,926.872
5,85,941.0,927.466
5,86,940.0,927.602
5,87,941.0,927.726
5,88,941.0,928.13
5,89,941.0,927.978
5,90,942.0,928.186
5,91,941.0,928.552
5,92,941.0,928.72
5,93,942.0,928.482
5,94,942.0,928.788
5,95,942.0,928.97
5,96,942.0,929.456
5,97,940.0,929.02
5,98,943.0,928.634
5,99,942.0,929.236
5,100,942.0,929.268
5,101,943.0,929.732
5,102,943.0,929.37
5,103,942.0,929.814
5,104,943.0,929.85
5,105,941.0,929.984
5,106,942.0,929.864
5,107,940.0,929.862
5,108,944.0,929.914
5,109,943.0,929.798
5,110,941.0,929.464
5,111,942.0,929.586
5,112,943.0,929.42
5,113,942.0,929.366
5,114,943.0,928.992
5,115,942.0,929.044
5,116,942.0,929.436
5,117,943.0,929.486
5,118,944.0,929.32
5,119,943.0,929.514
5,120,944.0,929.324
5,121,943.0,929.204
5,122,942.0,929.306
5,123,942.0,929.796
5,124,944.0,929.608
5,125,942.0,930.126
5,126,944.0,930.45
5,127,945.0,930.63
5,128,945.0,930.278
5,129,946.0,930.454
5,130,943.0,930.682
5,131,944.0,930.976
5,132,943.0,931.218
5,133,945.0,931.31
5,134,943.0,931.106
5,135,942.0,930.958
5,136,944.0,931.24
5,137,945.0,931.43
5,138,946.0,931.222
5,139,945.0,931.768
5,140,944.0,931.484
5,141,943.0,931.63
5,142,946.0,931.514
5,143,943.0,931.654
5,144,943.0,931.876
5,145,943.0,932.454
5,146,943.0,932.08
5,147,943.0,932.314
5,148,946.0,932.06
5,149,945.0,932.136
5,150,947.0,932.152
5,151,946.0,932.288
5,152,946.0,932.422
5,153,943.0,932.368
5,154,945.0,932.606
5,155,944.0,932.774
5,156,944.0,932.64
5,157,944.0,932.928
5,158,947.0,933.068
5,159,945.0,932.74
5,160,944.0,932.706
5,161,944.0,932.638
5,162,945.0,932.47
5,163,946.0,932.55
5,164,945.0,932.438
5,165,946.0,932.278
5,166,945.0,932.31
5,167,946.0,932.506
5,168,948.0,932.728
5,169,946.0,932.944
5,170,948.0,932.872
5,171,945.0,933.138
5,172,945.0,932.642
5,173,945.0,932.584
5,174,944.0,932.358
5,175,945.0,932.478
5,176,946.0,931.934
5,177,950.0,931.546
5,178,945.0,931.874
5,179,946.0,932.166
5,180,946.0,931.862
5,181,948.0,931.902
5,182,946.0,932.032
5,183,944.0,932.244
5,184,947.0,932.61
5,185,948.0,932.884
5,186,945.0,933.538
5,187,945.0,933.668
5,188,947.0,933.65
5,189,945.0,933.674
5,190,948.0,933.948
5,191,946.0,934.142
5,192,948.0,934.002
5,193,950.0,933.712
5,194,949.0,934.074
5,195,948.0,934.16
5,196,950.0,934.224
5,197,948.0,934.532
5,198,948.0,934.498
5,199,948.0,934.222
6,0,875.0,839.736
6,1,871.0,845.678
6,2,881.0,848.228
6,3,878.0,851.508
6,4,886.0,854.072
6,5,886.0,856.558
6,6,888.0,859.224
6,7,888.0,861.644
6,8,885.0,863.208
6,9,894.0,865.846
6,10,893.0,867.674
6,11,896.0,870.054
6,12,901.0,872.114
6,13,896.0,874.194
6,14,900.0,876.252
6,15,900.0,878.164
6,16,904.0,879.942
6,17,906.0,882.186
6,18,906.0,884.328
6,19,907.0,885.78
6,20,911.0,887.138
6,21,906.0,888.362
6,22,911.0,889.44
6,23,913.0,891.252
6,24,912.0,892.964
6,25,917.0,894.328
6,26,915.0,894.858
6,27,914.0,896.036
6,28,914.0,896.52
6,29,916.0,897.48
6,30,916.0,899.004
6,31,917.0,900.11
6,32,918.0,901.08
6,33,921.0,901.97
6,34,921.0,902.796
6,35,924.0,903.718
6,36,922.0,904.404
6,37,924.0,905.134
6,38,925.0,905.55
6,39,925.0,906.564
6,40,924.0,907.564
6,41,923.0,908.424
6,42,929.0,909.716
6,43,927.0,910.936
6,44,928.0,911.796
6,45,928.0,912.448
6,46,927.0,912.938
6,47,930.0,913.534
6,48,931.0,913.578
6,49,932.0,914.11
6,50,932.0,914.812
6,51,931.0,915.4
6,52,930.0,916.21
6,53,933.0,915.904
6,54,930.0,916.634
6,55,933.0,917.098
6,56,934.0,917.962
6,57,934.0,918.462
6,58,933.0,918.742
6,59,934.0,919.398
6,60,935.0,920.254
6,61,935.0,920.884
6,62,936.0,921.382
6,63,940.0,922.258
6,64,935.0,922.014
6,65,937.0,922.904
6,66,936.0,922.932
6,67,938.0,923.66
6,68,939.0,924.14
6,69,938.0,924.232
6,70,939.0,925.426
6,71,941.0,926.134
6,72,941.0,926.59
6,73,942.0,926.772
6,74,941.0,927.27
6,75,938.0,927.358
6,76,940.0,927.7
6,77,941.0,927.798
6,78,941.0,927.818
6,79,942.0,928.358
6,80,940.0,928.604
6,81,942.0,928.626
6,82,941.0,928.452
6,83,941.0,928.492
6,84,941.0,928.372
6,85,941.0,928.536
6,86,942.0,928.27
6,87,941.0,928.204
6,88,945.0,928.18
6,89,945.0,928.244
6,90,943.0,928.614
6,91,943.0,929.396
6,92,942.0,930.028
6,93,944.0,930.286
6,94,943.0,930.768
6,95,947.0,931.082
6,96,944.0,931.222
6,97,945.0,931.198
6,98,945.0,931.174
6,99,946.0,931.632
6,100,945.0,932.208
6,101,943.0,932.132
6,102,945.0,932.102
6,103,946.0,931.96
6,104,945.0,932.12
6,105,944.0,931.726
6,106,945.0,931.818
6,107,945.0,932.086
6,108,943.0,931.934
6,109,945.0,931.902
6,110,948.0,932.474
6,111,945.0,932.43
6,112,946.0,932.51
6,113,945.0,932.684
6,114,945.0,932.844
6,115,947.0,933.05
6,116,945.0,933.03
6,117,949.0,933.128
6,118,947.0,933.306
6,119,947.0,933.354
6,120,946.0,933.47
6,121,946.0,933.48
6,122,945.0,933.604
6,123,946.0,933.838
6,124,945.0,933.602
6,125,946.0,933.104
6,126,947.0,933.61
6,127,945.0,933.424
6,128,945.0,933.224
6,129,946.0,932.946
6,130,945.0,932.914
6,131,948.0,932.474
6,132,945.0,932.718
6,133,948.0,933.27
6,134,944.0,933.052
6,135,944.0,933.166
6,136,946.0,933.572
6,137,946.0,933.45
6,138,947.0,933.506
6,139,944.0,933.114
6,140,945.0,933.122
6,141,946.0,933.2
6,142,946.0,932.93
6,143,946.0,933.466
6,144,948.0,933.554
6,145,947.0,933.834
6,146,947.0,933.874
6,147,948.0,933.798
6,148,946.0,933.8
6,149,946.0,933.848
6,150,947.0,934.414
6,151,949.0,934.18
6,152,947.0,934.098
6,153,948.0,933.874
6,154,946.0,934.124
6,155,947.0,934.374
6,156,947.0,934.442
6,157,946.0,934.07
6,158,946.0,933.972
6,159,948.0,933.934
6,160,948.0,934.28
6,161,946.0,934.422
6,162,947.0,934.684
6,163,947.0,934.916
