R,G,bestF,avgF
2,193,216.0,214.908
2,194,216.0,214.934
2,195,216.0,215.036
2,196,216.0,215.002
2,197,216.0,215.01
2,198,216.0,214.92
2,199,216.0,214.928
3,0,203.0,190.498
3,1,204.0,193.164
3,2,206.0,194.696
3,3,206.0,196.192
3,4,207.0,197.256
3,5,208.0,198.456
3,6,208.0,199.37
3,7,211.0,200.316
3,8,211.0,200.964
3,9,212.0,201.978
3,10,212.0,202.804
3,11,212.0,203.372
3,12,212.0,204.088
3,13,214.0,204.87
3,14,214.0,205.736
3,15,213.0,206.33
3,16,215.0,206.844
3,17,214.0,207.562
3,18,215.0,208.092
3,19,214.0,208.708
3,20,216.0,209.464
3,21,216.0,210.054
3,22,217.0,210.568
3,23,217.0,211.192
3,24,216.0,211.662
3,25,217.0,212.364
3,26,217.0,212.824
3,27,217.0,213.32
3,28,217.0,213.666
3,29,217.0,214.296
3,30,218.0,214.752
3,31,217.0,214.886
3,32,218.0,215.338
3,33,218.0,215.562
3,34,218.0,215.742
3,35,218.0,215.81
3,36,218.0,215.66
3,37,218.0,215.748
3,38,218.0,215.934
3,39,218.0,215.944
3,40,218.0,215.848
3,41,217.0,215.642
3,42,217.0,215.682
3,43,218.0,215.606
3,44,218.0,215.65
3,45,218.0,215.594
3,46,218.0,215.65
3,47,218.0,215.622
3,48,217.0,215.732
3,49,217.0,215.734
3,50,218.0,215.838
3,51,218.0,215.86
3,52,217.0,215.98
3,53,217.0,216.04
3,54,217.0,215.878
3,55,218.0,215.86
3,56,217.0,215.912
3,57,218.0,215.826
3,58,217.0,215.84
3,59,217.0,215.88
3,60,217.0,215.888
3,61,217.0,215.862
3,62,217.0,215.88
3,63,218.0,215.84
3,64,218.0,215.802
3,65,218.0,215.814
3,66,218.0,215.884
3,67,218.0,215.872
3,68,217.0,215.758
3,69,218.0,215.914
3,70,218.0,215.876
3,71,218.0,215.726
3,72,218.0,215.762
3,73,218.0,215.78
3,74,218.0,215.808
3,75,218.0,216.02
3,76,218.0,215.962
3,77,218.0,215.904
3,78,218.0,215.926
3,79,218.0,215.888
3,80,218.0,215.804
3,81,218.0,215.866
3,82,218.0,215.736
3,83,218.0,215.866
3,84,218.0,215.908
3,85,218.0,215.89
3,86,218.0,215.892
3,87,218.0,216.116
3,88,218.0,216.356
3,89,218.0,216.492
3,90,218.0,216.632
3,91,218.0,216.458
3,92,218.0,216.614
3,93,218.0,216.71
3,94,218.0,216.728
3,95,218.0,216.554
3,96,218.0,216.646
3,97,218.0,216.652
3,98,218.0,216.616
3,99,218.0,216.568
3,100,218.0,216.532
3,101,218.0,216.734
3,102,218.0,216.798
3,103,218.0,216.974
3,104,218.0,216.856
3,105,218.0,216.968
3,106,218.0,216.736
3,107,218.0,216.788
3,108,218.0,216.796
3,109,218.0,216.798
3,110,218.0,216.89
3,111,218.0,216.87
3,112,218.0,216.704
3,113,218.0,216.652
3,114,218.0,216.716
3,115,218.0,216.76
3,116,218.0,216.826
3,117,218.0,216.912
3,118,218.0,216.77
3,119,218.0,216.664
3,120,218.0,216.59
3,121,218.0,216.556
3,122,218.0,216.722
3,123,218.0,216.824
3,124,218.0,216.702
3,125,218.0,216.634
3,126,218.0,216.562
3,127,218.0,216.538
3,128,218.0,216.57
3,129,218.0,216.626
3,130,218.0,216.588
3,131,218.0,216.63
3,132,218.0,216.586
3,133,218.0,216.636
3,134,218.0,216.61
3,135,218.0,216.628
3,136,218.0,216.646
3,137,218.0,216.674
3,138,218.0,216.706
3,139,218.0,216.802
3,140,218.0,216.854
3,141,218.0,216.82
3,142,218.0,216.806
3,143,218.0,216.768
3,144,218.0,216.728
3,145,218.0,216.722
3,146,218.0,216.802
3,147,218.0,216.738
3,148,218.0,216.814
3,149,218.0,216.68
3,150,218.0,216.836
3,151,218.0,216.742
3,152,218.0,216.864
3,153,218.0,216.736
3,154,218.0,216.818
3,155,218.0,216.776
3,156,218.0,216.71
3,157,218.0,216.666
3,158,218.0,216.754
3,159,218.0,216.804
3,160,218.0,216.802
3,161,218.0,216.772
3,162,218.0,216.734
3,163,218.0,216.666
3,164,218.0,216.686
3,165,218.0,216.6
3,166,218.0,216.604
3,167,218.0,216.666
3,168,218.0,216.712
3,169,218.0,216.614
3,170,218.0,216.764
3,171,218.0,216.704
3,172,218.0,216.624
3,173,218.0,216.878
3,174,218.0,216.7
3,175,218.0,216.612
3,176,218.0,216.77
3,177,218.0,216.824
3,178,218.0,216.77
3,179,218.0,216.62
3,180,218.0,216.798
3,181,218.0,216.668
3,182,218.0,216.658
3,183,218.0,216.704
3,184,218.0,216.792
3,185,218.0,216.716
3,186,218.0,216.626
3,187,218.0,216.586
3,188,218.0,216.666
3,189,218.0,216.676
3,190,218.0,216.796
3,191,218.0,216.786
3,192,218.0,216.788
3,193,218.0,216.838
3,194,218.0,216.76
3,195,218.0,216.618
3,196,218.0,216.75
3,197,218.0,216.798
3,198,218.0,216.792
3,199,218.0,216.734
4,0,206.0,190.582
4,1,205.0,193.438
4,2,207.0,195.132
4,3,208.0,196.436
4,4,207.0,197.548
4,5,207.0,198.522
4,6,210.0,199.68
4,7,211.0,200.702
4,8,211.0,201.366
4,9,212.0,202.338
4,10,211.0,203.022
4,11,212.0,203.592
4,12,211.0,204.286
4,13,211.0,204.996
4,14,213.0,205.594
4,15,213.0,206.188
4,16,215.0,206.77
4,17,216.0,207.512
4,18,215.0,208.158
4,19,215.0,208.994
4,20,216.0,209.662
4,21,216.0,210.314
4,22,216.0,210.82
4,23,215.0,211.36
4,24,217.0,211.842
4,25,217.0,212.312
4,26,217.0,212.62
4,27,217.0,212.968
4,28,217.0,213.294
4,29,217.0,213.386
4,30,217.0,213.848
4,31,217.0,214.09
4,32,217.0,214.262
4,33,217.0,214.616
4,34,217.0,214.706
4,35,217.0,214.794
4,36,217.0,214.92
4,37,217.0,214.792
4,38,217.0,214.948
4,39,217.0,214.72
4,40,217.0,214.79
4,41,217.0,214.854
4,42,217.0,214.786
4,43,217.0,214.866
4,44,217.0,215.116
4,45,217.0,215.06
4,46,217.0,215.176
4,47,217.0,215.216
4,48,217.0,215.304
4,49,217.0,215.554
4,50,217.0,215.644
4,51,217.0,215.732
4,52,217.0,215.766
4,53,217.0,215.82
4,54,217.0,215.882
4,55,217.0,215.842
4,56,217.0,215.842
4,57,217.0,215.878
4,58,217.0,215.824
4,59,217.0,215.772
4,60,217.0,215.812
4,61,217.0,215.786
4,62,217.0,215.764
4,63,217.0,215.814
4,64,217.0,215.844
4,65,217.0,215.876
4,66,217.0,215.902
4,67,217.0,215.978
4,68,217.0,215.874
4,69,217.0,215.88
4,70,217.0,215.934
4,71,217.0,215.772
4,72,217.0,215.838
4,73,217.0,215.894
4,74,217.0,215.874
4,75,217.0,215.968
4,76,217.0,215.84
4,77,217.0,215.834
4,78,218.0,215.81
4,79,217.0,215.88
4,80,217.0,215.752
4,81,217.0,215.894
4,82,217.0,215.91
4,83,217.0,215.866
4,84,217.0,215.894
4,85,217.0,215.832
4,86,217.0,215.92
4,87,217.0,215.788
4,88,217.0,215.832
4,89,217.0,215.854
4,90,217.0,215.882
4,91,217.0,215.974
4,92,217.0,215.978
4,93,217.0,215.836
4,94,217.0,215.858
4,95,217.0,215.856
4,96,217.0,215.872
4,97,217.0,215.818
4,98,217.0,215.978
4,99,217.0,216.048
4,100,217.0,215.848
4,101,217.0,215.896
4,102,217.0,216.062
4,103,217.0,215.934
4,104,217.0,215.968
4,105,217.0,215.87
4,106,217.0,215.782
4,107,217.0,215.802
4,108,217.0,215.786
4,109,217.0,215.912
4,110,217.0,216.0
4,111,218.0,215.892
4,112,217.0,215.698
4,113,217.0,215.804
4,114,217.0,215.77
4,115,218.0,215.834
4,116,218.0,215.898
4,117,217.0,215.836
4,118,217.0,215.928
4,119,217.0,215.898
4,120,217.0,215.806
4,121,217.0,215.894
4,122,217.0,215.868
4,123,218.0,215.852
4,124,217.0,215.732
4,125,217.0,215.786
4,126,217.0,215.736
4,127,217.0,215.834
4,128,217.0,215.904
4,129,217.0,215.78
4,130,217.0,215.748
4,131,217.0,215.774
4,132,217.0,215.992
4,133,217.0,215.924
4,134,217.0,216.004
4,135,217.0,215.792
4,136,217.0,215.79
4,137,218.0,215.94
4,138,218.0,215.874
4,139,218.0,215.85
4,140,218.0,215.938
4,141,218.0,215.888
4,142,218.0,216.02
4,143,218.0,215.8
4,144,218.0,215.804
4,145,217.0,215.744
4,146,217.0,215.798
4,147,217.0,215.8
4,148,217.0,215.802
4,149,218.0,215.812
4,150,218.0,215.894
4,151,217.0,216.0
4,152,217.0,215.91
4,153,217.0,215.872
4,154,217.0,215.862
4,155,217.0,215.864
4,156,217.0,215.82
4,157,217.0,215.834
4,158,217.0,215.842
4,159,217.0,215.802
4,160,217.0,215.858
4,161,217.0,215.926
4,162,217.0,216.004
4,163,217.0,215.798
4,164,217.0,215.9
4,165,217.0,215.894
4,166,217.0,215.902
4,167,217.0,215.912
4,168,218.0,215.808
4,169,218.0,215.798
4,170,218.0,215.912
4,171,218.0,215.886
4,172,218.0,215.874
4,173,218.0,215.83
4,174,217.0,215.726
4,175,217.0,215.746
4,176,217.0,215.82
4,177,218.0,215.874
4,178,217.0,215.882
4,179,217.0,215.762
4,180,218.0,215.842
4,181,218.0,215.912
4,182,218.0,215.778
4,183,218.0,215.718
4,184,218.0,215.872
4,185,218.0,215.914
4,186,218.0,215.938
4,187,218.0,215.974
4,188,218.0,215.92
4,189,218.0,215.912
4,190,218.0,215.802
4,191,218.0,215.94
4,192,218.0,216.168
4,193,218.0,216.236
4,194,218.0,216.416
4,195,218.0,216.398
4,196,218.0,216.708
4,197,218.0,216.686
4,198,218.0,216.706
4,199,218.0,216.76
5,0,204.0,190.646
5,1,206.0,193.196
5,2,209.0,194.806
5,3,209.0,196.352
5,4,207.0,197.386
5,5,208.0,198.088
5,6,210.0,198.964
5,7,211.0,199.816
5,8,211.0,200.756
5,9,210.0,201.79
5,10,211.0,202.726
5,11,213.0,203.888
5,12,213.0,204.662
5,13,214.0,205.206
5,14,215.0,206.094
5,15,215.0,207.024
5,16,216.0,207.824
5,17,215.0,208.58
5,18,215.0,209.118
5,19,216.0,209.81
5,20,216.0,210.512
5,21,216.0,211.156
5,22,217.0,211.68
5,23,217.0,212.252
5,24,217.0,212.648
5,25,217.0,213.07
5,26,217.0,213.334
5,27,217.0,213.652
5,28,217.0,214.03
5,29,217.0,214.422
5,30,217.0,214.726
5,31,217.0,214.934
5,32,217.0,215.008
5,33,217.0,215.28
5,34,218.0,215.372
5,35,218.0,215.522
5,36,217.0,215.592
5,37,217.0,215.612
5,38,217.0,215.762
5,39,217.0,215.764
5,40,217.0,215.932
5,41,217.0,216.036
5,42,217.0,215.954
5,43,217.0,215.922
5,44,217.0,215.894
5,45,217.0,215.92
5,46,217.0,215.862
5,47,217.0,215.848
5,48,218.0,215.862
5,49,217.0,215.88
5,50,217.0,215.814
5,51,217.0,215.798
5,52,217.0,215.858
5,53,217.0,215.83
5,54,218.0,215.794
5,55,218.0,215.878
5,56,218.0,215.756
5,57,217.0,215.764
5,58,217.0,215.886
5,59,217.0,215.808
5,60,217.0,215.932
5,61,217.0,215.856
5,62,217.0,215.906
5,63,218.0,215.968
5,64,218.0,215.9
5,65,217.0,215.808
5,66,218.0,215.77
5,67,218.0,215.816
5,68,218.0,215.91
5,69,218.0,215.688
5,70,218.0,215.678
5,71,218.0,215.734
5,72,217.0,215.78
5,73,217.0,215.88
5,74,217.0,215.71
5,75,217.0,215.642
5,76,217.0,215.744
5,77,218.0,215.908
5,78,218.0,215.836
5,79,217.0,215.87
5,80,217.0,215.822
5,81,217.0,215.832
5,82,217.0,215.782
5,83,217.0,215.796
5,84,217.0,215.834
5,85,217.0,215.738
5,86,217.0,215.776
5,87,217.0,215.92
5,88,217.0,215.826
5,89,217.0,215.762
5,90,218.0,215.78
5,91,217.0,215.75
5,92,217.0,215.87
5,93,218.0,215.72
5,94,218.0,215.752
5,95,218.0,215.898
5,96,218.0,215.894
5,97,218.0,215.894
5,98,218.0,215.724
5,99,218.0,215.826
5,100,218.0,215.974
5,101,218.0,215.9
5,102,218.0,215.95
5,103,218.0,215.874
5,104,218.0,215.86
5,105,218.0,215.862
5,106,218.0,215.788
5,107,218.0,215.8
5,108,218.0,215.812
5,109,218.0,215.874
5,110,218.0,215.804
5,111,217.0,215.792
5,112,217.0,215.848
5,113,217.0,215.894
5,114,218.0,215.834
5,115,218.0,215.85
5,116,218.0,215.842
5,117,218.0,215.77
5,118,218.0,215.878
5,119,218.0,215.85
5,120,218.0,215.936
5,121,218.0,215.758
5,122,218.0,215.898
5,123,218.0,215.804
5,124,218.0,215.994
5,125,218.0,215.914
5,126,218.0,215.868
5,127,218.0,215.872
5,128,218.0,215.804
5,129,218.0,215.916
5,130,218.0,215.84
5,131,218.0,215.89
5,132,218.0,215.8
5,133,218.0,215.95
5,134,218.0,216.004
5,135,218.0,215.934
5,136,218.0,215.992
5,137,218.0,215.89
5,138,218.0,215.878
5,139,218.0,216.244
5,140,218.0,216.398
5,141,218.0,216.304
5,142,218.0,216.536
5,143,218.0,216.648
5,144,218.0,216.546
5,145,218.0,216.736
5,146,218.0,216.752
5,147,218.0,216.73
5,148,218.0,216.648
5,149,218.0,216.624
5,150,218.0,216.698
5,151,218.0,216.8
5,152,218.0,216.856
5,153,218.0,216.962
5,154,218.0,216.858
5,155,218.0,216.668
5,156,218.0,216.762
5,157,218.0,216.836
5,158,218.0,216.728
5,159,218.0,216.766
5,160,218.0,216.774
5,161,218.0,216.754
5,162,218.0,216.7
5,163,218.0,216.928
5,164,218.0,216.752
5,165,218.0,216.73
5,166,218.0,216.722
5,167,218.0,216.72
5,168,218.0,216.66
5,169,218.0,216.718
5,170,218.0,216.592
5,171,218.0,216.744
5,172,218.0,216.648
5,173,218.0,216.592
5,174,218.0,216.602
5,175,218.0,216.488
5,176,218.0,216.548
5,177,218.0,216.706
5,178,218.0,216.718
5,179,218.0,216.7
5,180,218.0,216.644
5,181,218.0,216.754
5,182,218.0,216.654
5,183,218.0,216.736
5,184,218.0,216.71
5,185,218.0,216.576
5,186,218.0,216.57
5,187,218.0,216.698
5,188,218.0,216.692
5,189,218.0,216.736
5,190,218.0,216.498
5,191,218.0,216.534
5,192,218.0,216.672
5,193,218.0,216.59
5,194,218.0,216.566
5,195,218.0,216.57
5,196,218.0,216.714
5,197,218.0,216.558
5,198,218.0,216.642
5,199,218.0,216.604
6,0,205.0,190.942
6,1,205.0,193.404
6,2,209.0,195.064
6,3,208.0,196.242
6,4,210.0,197.678
6,5,208.0,198.632
6,6,209.0,199.748
6,7,209.0,200.032
6,8,212.0,200.752
6,9,213.0,201.892
6,10,212.0,202.918
6,11,213.0,203.814
6,12,213.0,204.82
6,13,214.0,205.478
6,14,214.0,206.192
6,15,214.0,206.922
6,16,215.0,207.412
6,17,215.0,208.448
6,18,215.0,208.962
6,19,216.0,209.782
6,20,216.0,210.54
6,21,216.0,211.482
6,22,216.0,211.972
6,23,216.0,212.454
6,24,216.0,212.852
6,25,216.0,213.306
6,26,216.0,213.714
6,27,216.0,214.034
6,28,216.0,214.388
6,29,216.0,214.538
6,30,216.0,214.85
6,31,216.0,214.9
6,32,216.0,214.93
6,33,216.0,214.902
6,34,216.0,215.032
6,35,216.0,215.104
6,36,216.0,214.986
6,37,216.0,214.998
6,38,216.0,215.034
6,39,216.0,214.96
6,40,216.0,214.962
6,41,216.0,215.02
6,42,216.0,214.96
6,43,216.0,215.04
6,44,216.0,214.894
6,45,216.0,215.058
6,46,216.0,214.854
6,47,216.0,215.068
6,48,216.0,214.838
6,49,216.0,214.778
6,50,216.0,214.942
6,51,216.0,214.898
6,52,216.0,215.062
6,53,216.0,214.984
6,54,216.0,214.8
6,55,216.0,214.996
6,56,216.0,214.948
6,57,216.0,215.02
6,58,216.0,214.93
6,59,216.0,215.02
6,60,216.0,214.87
6,61,216.0,215.026
6,62,216.0,214.99
6,63,216.0,214.988
6,64,216.0,215.048
6,65,216.0,214.962
6,66,216.0,214.952
6,67,216.0,214.828
6,68,216.0,214.924
6,69,217.0,214.818
6,70,216.0,214.878
6,71,216.0,214.872
6,72,216.0,215.024
6,73,216.0,214.862
6,74,216.0,214.94
6,75,216.0,215.034
6,76,216.0,214.948
6,77,216.0,215.02
6,78,216.0,214.908
6,79,216.0,215.006
6,80,216.0,214.91
6,81,216.0,215.018
6,82,216.0,214.94
6,83,216.0,214.828
6,84,216.0,214.918
6,85,216.0,214.798
6,86,216.0,214.872
6,87,216.0,214.796
6,88,216.0,214.986
6,89,216.0,214.934
6,90,216.0,215.002
6,91,216.0,214.96
6,92,216.0,215.042
6,93,216.0,214.944
6,94,216.0,214.844
6,95,216.0,214.934
6,96,216.0,214.996
6,97,216.0,214.886
6,98,216.0,214.974
6,99,216.0,214.844
6,100,216.0,214.94
6,101,216.0,214.944
6,102,216.0,214.948
6,103,216.0,214.888
6,104,216.0,214.974
6,105,216.0,214.988
6,106,216.0,214.89
6,107,216.0,214.96
6,108,217.0,214.978
6,109,217.0,214.826
6,110,216.0,214.918
6,111,216.0,214.856
6,112,216.0,214.884
6,113,216.0,214.846
6,114,216.0,214.898
6,115,216.0,214.94
6,116,216.0,215.006
6,117,216.0,214.944
6,118,216.0,214.822
6,119,216.0,214.962
6,120,216.0,214.77
6,121,216.0,214.776
6,122,216.0,214.988
6,123,216.0,214.946
6,124,216.0,214.936
6,125,216.0,214.86
6,126,216.0,214.922
6,127,217.0,214.938
6,128,216.0,214.934
6,129,216.0,214.98
6,130,216.0,215.016
6,131,216.0,214.928
6,132,216.0,214.942
6,133,216.0,214.94
6,134,216.0,214.966
6,135,216.0,215.046
6,136,216.0,214.994
6,137,216.0,215.014
6,138,216.0,215.004
6,139,216.0,214.94
6,140,216.0,215.006
6,141,217.0,214.882
6,142,216.0,214.954
6,143,216.0,214.746
6,144,216.0,214.802
6,145,217.0,214.916
6,146,217.0,214.758
6,147,216.0,214.904
6,148,216.0,214.986
6,149,216.0,214.888
6,150,216.0,214.886
6,151,216.0,214.832
6,152,217.0,214.88
6,153,216.0,215.08
6,154,216.0,214.85
6,155,216.0,214.952
6,156,216.0,214.896
6,157,216.0,214.844
6,158,216.0,214.94
6,159,216.0,214.876
6,160,216.0,215.0
6,161,216.0,214.854
6,162,216.0,214.946
6,163,216.0,215.036
