R,G,bestF,avgF
1,159,90.0,89.612
1,160,90.0,89.652
1,161,90.0,89.578
1,162,90.0,89.622
1,163,90.0,89.664
1,164,90.0,89.638
1,165,90.0,89.672
1,166,90.0,89.62
1,167,90.0,89.694
1,168,90.0,89.636
1,169,90.0,89.67
1,170,90.0,89.692
1,171,90.0,89.674
1,172,90.0,89.696
1,173,90.0,89.624
1,174,90.0,89.688
1,175,90.0,89.642
1,176,90.0,89.594
1,177,90.0,89.632
1,178,90.0,89.588
1,179,90.0,89.618
1,180,90.0,89.576
1,181,90.0,89.63
1,182,90.0,89.628
1,183,90.0,89.654
1,184,90.0,89.684
1,185,90.0,89.646
1,186,90.0,89.668
1,187,90.0,89.68
1,188,90.0,89.656
1,189,90.0,89.612
1,190,90.0,89.538
1,191,90.0,89.652
1,192,90.0,89.65
1,193,90.0,89.666
1,194,90.0,89.616
1,195,90.0,89.618
1,196,90.0,89.578
1,197,90.0,89.646
1,198,90.0,89.664
1,199,90.0,89.716
2,0,88.0,79.692
2,1,88.0,81.334
2,2,90.0,82.762
2,3,89.0,83.58
2,4,89.0,84.652
2,5,89.0,85.148
2,6,89.0,85.638
2,7,90.0,86.096
2,8,90.0,86.714
2,9,90.0,86.992
2,10,90.0,87.176
2,11,90.0,87.496
2,12,90.0,87.958
2,13,90.0,88.19
2,14,90.0,88.464
2,15,90.0,88.606
2,16,90.0,88.532
2,17,90.0,88.622
2,18,90.0,88.616
2,19,90.0,88.732
2,20,90.0,88.714
2,21,90.0,88.62
2,22,90.0,88.67
2,23,90.0,88.614
2,24,90.0,88.682
2,25,90.0,88.676
2,26,90.0,88.72
2,27,90.0,88.688
2,28,90.0,88.714
2,29,90.0,88.714
2,30,90.0,88.684
2,31,90.0,88.71
2,32,90.0,88.748
2,33,90.0,88.876
2,34,90.0,89.12
2,35,90.0,89.292
2,36,90.0,89.514
2,37,90.0,89.624
2,38,90.0,89.64
2,39,90.0,89.69
2,40,90.0,89.656
2,41,90.0,89.688
2,42,90.0,89.64
2,43,90.0,89.648
2,44,90.0,89.672
2,45,90.0,89.684
2,46,90.0,89.69
2,47,90.0,89.658
2,48,90.0,89.608
2,49,90.0,89.616
2,50,90.0,89.6
2,51,90.0,89.634
2,52,90.0,89.644
2,53,90.0,89.592
2,54,90.0,89.62
2,55,90.0,89.688
2,56,90.0,89.576
2,57,90.0,89.67
2,58,90.0,89.652
2,59,90.0,89.564
2,60,90.0,89.692
2,61,90.0,89.538
2,62,90.0,89.614
2,63,90.0,89.668
2,64,90.0,89.66
2,65,90.0,89.656
2,66,90.0,89.67
2,67,90.0,89.66
2,68,90.0,89.644
2,69,90.0,89.628
2,70,90.0,89.65
2,71,90.0,89.688
2,72,90.0,89.616
2,73,90.0,89.572
2,74,90.0,89.632
2,75,90.0,89.622
2,76,90.0,89.592
2,77,90.0,89.532
2,78,90.0,89.646
2,79,90.0,89.626
2,80,90.0,89.626
2,81,90.0,89.638
2,82,90.0,89.612
2,83,90.0,89.612
2,84,90.0,89.634
2,85,90.0,89.688
2,86,90.0,89.668
2,87,90.0,89.658
2,88,90.0,89.58
2,89,90.0,89.562
2,90,90.0,89.566
2,91,90.0,89.638
2,92,90.0,89.574
2,93,90.0,89.65
2,94,90.0,89.6
2,95,90.0,89.57
2,96,90.0,89.66
2,97,90.0,89.67
2,98,90.0,89.544
2,99,90.0,89.672
2,100,90.0,89.63
2,101,90.0,89.642
2,102,90.0,89.662
2,103,90.0,89.688
2,104,90.0,89.624
2,105,90.0,89.612
2,106,90.0,89.598
2,107,90.0,89.678
2,108,90.0,89.64
2,109,90.0,89.63
2,110,90.0,89.692
2,111,90.0,89.672
2,112,90.0,89.638
2,113,90.0,89.598
2,114,90.0,89.672
2,115,90.0,89.7
2,116,90.0,89.652
2,117,90.0,89.646
2,118,90.0,89.598
2,119,90.0,89.59
2,120,90.0,89.582
2,121,90.0,89.676
2,122,90.0,89.648
2,123,90.0,89.63
2,124,90.0,89.576
2,125,90.0,89.588
2,126,90.0,89.612
2,127,90.0,89.604
2,128,90.0,89.652
2,129,90.0,89.588
2,130,90.0,89.65
2,131,90.0,89.654
2,132,90.0,89.708
2,133,90.0,89.618
2,134,90.0,89.684
2,135,90.0,89.558
2,136,90.0,89.64
2,137,90.0,89.642
2,138,90.0,89.582
2,139,90.0,89.616
2,140,90.0,89.626
2,141,90.0,89.658
2,142,90.0,89.682
2,143,90.0,89.626
2,144,90.0,89.578
2,145,90.0,89.642
2,146,90.0,89.698
2,147,90.0,89.67
2,148,90.0,89.666
2,149,90.0,89.56
2,150,90.0,89.626
2,151,90.0,89.656
2,152,90.0,89.676
2,153,90.0,89.606
2,154,90.0,89.644
2,155,90.0,89.682
2,156,90.0,89.632
2,157,90.0,89.698
2,158,90.0,89.59
2,159,90.0,89.59
2,160,90.0,89.61
2,161,90.0,89.634
2,162,90.0,89.622
2,163,90.0,89.574
2,164,90.0,89.644
2,165,90.0,89.612
2,166,90.0,89.672
2,167,90.0,89.61
2,168,90.0,89.614
2,169,90.0,89.598
2,170,90.0,89.606
2,171,90.0,89.612
2,172,90.0,89.672
2,173,90.0,89.576
2,174,90.0,89.66
2,175,90.0,89.636
2,176,90.0,89.61
2,177,90.0,89.59
2,178,90.0,89.654
2,179,90.0,89.65
2,180,90.0,89.606
2,181,90.0,89.608
2,182,90.0,89.648
2,183,90.0,89.6
2,184,90.0,89.664
2,185,90.0,89.608
2,186,90.0,89.632
2,187,90.0,89.61
2,188,90.0,89.616
2,189,90.0,89.724
2,190,90.0,89.61
2,191,90.0,89.614
2,192,90.0,89.672
2,193,90.0,89.576
2,194,90.0,89.598
2,195,90.0,89.56
2,196,90.0,89.596
2,197,90.0,89.534
2,198,90.0,89.554
2,199,90.0,89.608
3,0,88.0,79.468
3,1,89.0,81.484
3,2,89.0,82.588
3,3,90.0,83.534
3,4,89.0,83.944
3,5,89.0,84.742
3,6,90.0,85.182
3,7,90.0,85.66
3,8,90.0,86.14
3,9,90.0,86.39
3,10,90.0,86.734
3,11,90.0,87.136
3,12,90.0,87.094
3,13,90.0,87.178
3,14,90.0,87.328
3,15,90.0,87.58
3,16,90.0,87.73
3,17,90.0,87.906
3,18,90.0,88.176
3,19,90.0,88.498
3,20,90.0,88.678
3,21,90.0,88.894
3,22,90.0,89.03
3,23,90.0,89.296
3,24,90.0,89.46
3,25,90.0,89.506
3,26,90.0,89.656
3,27,90.0,89.624
3,28,90.0,89.64
3,29,90.0,89.632
3,30,90.0,89.648
3,31,90.0,89.668
3,32,90.0,89.646
3,33,90.0,89.622
3,34,90.0,89.66
3,35,90.0,89.714
3,36,90.0,89.662
3,37,90.0,89.612
3,38,90.0,89.656
3,39,90.0,89.604
3,40,90.0,89.664
3,41,90.0,89.648
3,42,90.0,89.68
3,43,90.0,89.66
3,44,90.0,89.646
3,45,90.0,89.686
3,46,90.0,89.7
3,47,90.0,89.698
3,48,90.0,89.616
3,49,90.0,89.65
3,50,90.0,89.666
3,51,90.0,89.66
3,52,90.0,89.634
3,53,90.0,89.684
3,54,90.0,89.572
3,55,90.0,89.598
3,56,90.0,89.702
3,57,90.0,89.692
3,58,90.0,89.66
3,59,90.0,89.636
3,60,90.0,89.606
3,61,90.0,89.68
3,62,90.0,89.66
3,63,90.0,89.666
3,64,90.0,89.634
3,65,90.0,89.664
3,66,90.0,89.646
3,67,90.0,89.628
3,68,90.0,89.67
3,69,90.0,89.696
3,70,90.0,89.674
3,71,90.0,89.642
3,72,90.0,89.622
3,73,90.0,89.658
3,74,90.0,89.668
3,75,90.0,89.696
3,76,90.0,89.682
3,77,90.0,89.616
3,78,90.0,89.62
3,79,90.0,89.64
3,80,90.0,89.616
3,81,90.0,89.668
3,82,90.0,89.648
3,83,90.0,89.692
3,84,90.0,89.658
3,85,90.0,89.652
3,86,90.0,89.676
3,87,90.0,89.696
3,88,90.0,89.688
3,89,90.0,89.668
3,90,90.0,89.648
3,91,90.0,89.626
3,92,90.0,89.612
3,93,90.0,89.642
3,94,90.0,89.676
3,95,90.0,89.68
3,96,90.0,89.694
3,97,90.0,89.598
3,98,90.0,89.636
3,99,90.0,89.656
3,100,90.0,89.642
3,101,90.0,89.684
3,102,90.0,89.674
3,103,90.0,89.664
3,104,90.0,89.638
3,105,90.0,89.576
3,106,90.0,89.642
3,107,90.0,89.686
3,108,90.0,89.644
3,109,90.0,89.672
3,110,90.0,89.668
3,111,90.0,89.648
3,112,90.0,89.662
3,113,90.0,89.656
3,114,90.0,89.654
3,115,90.0,89.604
3,116,90.0,89.578
3,117,90.0,89.646
3,118,90.0,89.642
3,119,90.0,89.64
3,120,90.0,89.602
3,121,90.0,89.626
3,122,90.0,89.714
3,123,90.0,89.694
3,124,90.0,89.638
3,125,90.0,89.732
3,126,90.0,89.718
3,127,90.0,89.678
3,128,90.0,89.666
3,129,90.0,89.59
3,130,90.0,89.676
3,131,90.0,89.682
3,132,90.0,89.678
3,133,90.0,89.608
3,134,90.0,89.682
3,135,90.0,89.68
3,136,90.0,89.628
3,137,90.0,89.692
3,138,90.0,89.684
3,139,90.0,89.734
3,140,90.0,89.702
3,141,90.0,89.662
3,142,90.0,89.704
3,143,90.0,89.664
3,144,90.0,89.59
3,145,90.0,89.612
3,146,90.0,89.656
3,147,90.0,89.664
3,148,90.0,89.648
3,149,90.0,89.65
3,150,90.0,89.672
3,151,90.0,89.638
3,152,90.0,89.718
3,153,90.0,89.74
3,154,90.0,89.682
3,155,90.0,89.726
3,156,90.0,89.678
3,157,90.0,89.71
3,158,90.0,89.658
3,159,90.0,89.658
3,160,90.0,89.656
3,161,90.0,89.592
3,162,90.0,89.642
3,163,90.0,89.666
3,164,90.0,89.682
3,165,90.0,89.652
3,166,90.0,89.552
3,167,90.0,89.578
3,168,90.0,89.648
3,169,90.0,89.66
3,170,90.0,89.66
3,171,90.0,89.694
3,172,90.0,89.672
3,173,90.0,89.604
3,174,90.0,89.658
3,175,90.0,89.646
3,176,90.0,89.616
3,177,90.0,89.654
3,178,90.0,89.716
3,179,90.0,89.646
3,180,90.0,89.68
3,181,90.0,89.646
3,182,90.0,89.592
3,183,90.0,89.704
3,184,90.0,89.648
3,185,90.0,89.584
3,186,90.0,89.632
3,187,90.0,89.71
3,188,90.0,89.674
3,189,90.0,89.692
3,190,90.0,89.696
3,191,90.0,89.654
3,192,90.0,89.662
3,193,90.0,89.688
3,194,90.0,89.638
3,195,90.0,89.668
3,196,90.0,89.6
3,197,90.0,89.642
3,198,90.0,89.614
3,199,90.0,89.606
4,0,88.0,79.6
4,1,89.0,81.614
4,2,90.0,83.216
4,3,90.0,83.932
4,4,90.0,84.566
4,5,90.0,85.416
4,6,91.0,86.086
4,7,90.0,86.602
4,8,91.0,87.138
4,9,91.0,87.462
4,10,91.0,87.632
4,11,90.0,87.774
4,12,90.0,87.836
4,13,91.0,87.94
4,14,91.0,88.042
4,15,91.0,88.172
4,16,91.0,88.252
4,17,91.0,88.476
4,18,91.0,88.566
4,19,91.0,88.752
4,20,91.0,89.106
4,21,91.0,89.38
4,22,91.0,89.754
4,23,91.0,89.866
4,24,91.0,90.034
4,25,91.0,90.322
4,26,91.0,90.478
4,27,91.0,90.48
4,28,91.0,90.492
4,29,91.0,90.484
4,30,91.0,90.548
4,31,91.0,90.44
4,32,91.0,90.418
4,33,91.0,90.51
4,34,91.0,90.58
4,35,91.0,90.586
4,36,91.0,90.416
4,37,91.0,90.57
4,38,91.0,90.55
4,39,91.0,90.588
4,40,91.0,90.538
4,41,91.0,90.538
4,42,91.0,90.506
4,43,91.0,90.606
4,44,91.0,90.586
4,45,91.0,90.594
4,46,91.0,90.6
4,47,91.0,90.588
4,48,91.0,90.688
4,49,91.0,90.472
4,50,91.0,90.582
4,51,91.0,90.558
4,52,91.0,90.52
4,53,91.0,90.586
4,54,91.0,90.554
4,55,91.0,90.592
4,56,91.0,90.592
4,57,91.0,90.578
4,58,91.0,90.562
4,59,91.0,90.62
4,60,91.0,90.61
4,61,91.0,90.586
4,62,91.0,90.604
4,63,91.0,90.46
4,64,91.0,90.592
4,65,91.0,90.544
4,66,91.0,90.544
4,67,91.0,90.512
4,68,91.0,90.668
4,69,91.0,90.508
4,70,91.0,90.594
4,71,91.0,90.6
4,72,91.0,90.576
4,73,91.0,90.548
4,74,91.0,90.524
4,75,91.0,90.502
4,76,91.0,90.534
4,77,91.0,90.624
4,78,91.0,90.594
4,79,91.0,90.536
4,80,91.0,90.582
4,81,91.0,90.576
4,82,91.0,90.5
4,83,91.0,90.664
4,84,91.0,90.576
4,85,91.0,90.574
4,86,91.0,90.518
4,87,91.0,90.59
4,88,91.0,90.494
4,89,91.0,90.506
4,90,91.0,90.596
4,91,91.0,90.524
4,92,91.0,90.658
4,93,91.0,90.644
4,94,91.0,90.512
4,95,91.0,90.518
4,96,91.0,90.584
4,97,91.0,90.59
4,98,91.0,90.524
4,99,91.0,90.586
4,100,91.0,90.544
4,101,91.0,90.588
4,102,91.0,90.528
4,103,91.0,90.574
4,104,91.0,90.52
4,105,91.0,90.598
4,106,91.0,90.56
4,107,91.0,90.608
4,108,91.0,90.558
4,109,91.0,90.58
4,110,91.0,90.52
4,111,91.0,90.566
4,112,91.0,90.558
4,113,91.0,90.606
4,114,91.0,90.608
4,115,91.0,90.546
4,116,91.0,90.596
4,117,91.0,90.51
4,118,91.0,90.562
4,119,91.0,90.552
4,120,91.0,90.56
4,121,91.0,90.536
4,122,91.0,90.58
4,123,91.0,90.536
4,124,91.0,90.554
4,125,91.0,90.582
4,126,91.0,90.608
4,127,91.0,90.606
4,128,91.0,90.596
4,129,91.0,90.526
4,130,91.0,90.612
4,131,91.0,90.52
4,132,91.0,90.616
4,133,91.0,90.624
4,134,91.0,90.586
4,135,91.0,90.536
4,136,91.0,90.532
4,137,91.0,90.55
4,138,91.0,90.566
4,139,91.0,90.6
4,140,91.0,90.516
4,141,91.0,90.514
4,142,91.0,90.554
4,143,91.0,90.458
4,144,91.0,90.58
4,145,91.0,90.568
4,146,91.0,90.598
4,147,91.0,90.536
4,148,91.0,90.524
4,149,91.0,90.552
4,150,91.0,90.582
4,151,91.0,90.624
4,152,91.0,90.596
4,153,91.0,90.544
4,154,91.0,90.568
4,155,91.0,90.594
4,156,91.0,90.522
4,157,91.0,90.588
4,158,91.0,90.594
4,159,91.0,90.524
4,160,91.0,90.604
4,161,91.0,90.648
4,162,91.0,90.588
4,163,91.0,90.58
4,164,91.0,90.572
4,165,91.0,90.604
4,166,91.0,90.556
4,167,91.0,90.52
4,168,91.0,90.57
4,169,91.0,90.546
4,170,91.0,90.53
4,171,91.0,90.542
4,172,91.0,90.538
4,173,91.0,90.478
4,174,91.0,90.6
4,175,91.0,90.494
4,176,91.0,90.52
4,177,91.0,90.5
4,178,91.0,90.608
4,179,91.0,90.65
4,180,91.0,90.562
4,181,91.0,90.64
4,182,91.0,90.486
4,183,91.0,90.682
4,184,91.0,90.598
4,185,91.0,90.528
4,186,91.0,90.526
4,187,91.0,90.63
4,188,91.0,90.588
4,189,91.0,90.578
4,190,91.0,90.558
4,191,91.0,90.518
4,192,91.0,90.622
4,193,91.0,90.582
4,194,91.0,90.524
4,195,91.0,90.544
4,196,91.0,90.58
4,197,91.0,90.538
4,198,91.0,90.584
4,199,91.0,90.59
5,0,89.0,79.634
5,1,89.0,81.452
5,2,89.0,82.742
5,3,89.0,83.746
5,4,90.0,84.448
5,5,90.0,85.38
5,6,90.0,85.826
5,7,90.0,86.41
5,8,90.0,86.83
5,9,90.0,87.21
5,10,90.0,87.482
5,11,90.0,87.83
5,12,91.0,88.028
5,13,90.0,88.246
5,14,90.0,88.424
5,15,90.0,88.632
5,16,90.0,88.682
5,17,90.0,88.82
5,18,91.0,88.85
5,19,91.0,89.07
5,20,91.0,89.286
5,21,90.0,89.432
5,22,90.0,89.5
5,23,90.0,89.56
5,24,91.0,89.65
5,25,90.0,89.674
5,26,90.0,89.626
5,27,90.0,89.702
5,28,90.0,89.666
5,29,90.0,89.62
5,30,90.0,89.53
5,31,90.0,89.62
5,32,90.0,89.644
5,33,90.0,89.682
5,34,90.0,89.648
5,35,90.0,89.618
5,36,90.0,89.616
5,37,90.0,89.64
5,38,90.0,89.664
5,39,90.0,89.642
5,40,90.0,89.636
5,41,90.0,89.624
5,42,90.0,89.648
5,43,90.0,89.632
5,44,90.0,89.598
5,45,90.0,89.71
5,46,90.0,89.558
5,47,90.0,89.602
5,48,90.0,89.638
5,49,90.0,89.652
5,50,90.0,89.696
5,51,90.0,89.602
5,52,90.0,89.676
5,53,90.0,89.644
5,54,90.0,89.584
5,55,90.0,89.642
5,56,90.0,89.594
5,57,90.0,89.654
5,58,90.0,89.66
5,59,90.0,89.656
5,60,90.0,89.56
5,61,90.0,89.584
5,62,90.0,89.696
5,63,90.0,89.674
5,64,90.0,89.696
5,65,91.0,89.64
5,66,90.0,89.678
5,67,90.0,89.612
5,68,90.0,89.614
5,69,90.0,89.622
5,70,90.0,89.584
5,71,90.0,89.55
5,72,90.0,89.678
5,73,90.0,89.65
5,74,90.0,89.616
5,75,90.0,89.582
5,76,90.0,89.588
5,77,90.0,89.634
5,78,90.0,89.614
5,79,90.0,89.642
5,80,90.0,89.594
5,81,90.0,89.618
5,82,90.0,89.612
5,83,90.0,89.706
5,84,90.0,89.662
5,85,90.0,89.598
5,86,90.0,89.592
5,87,90.0,89.63
5,88,90.0,89.568
5,89,90.0,89.594
5,90,90.0,89.612
5,91,90.0,89.6
5,92,90.0,89.606
5,93,90.0,89.594
5,94,90.0,89.608
5,95,90.0,89.62
5,96,90.0,89.632
5,97,90.0,89.574
5,98,90.0,89.626
5,99,90.0,89.602
5,100,90.0,89.574
5,101,90.0,89.632
5,102,90.0,89.584
5,103,90.0,89.64
5,104,90.0,89.666
5,105,90.0,89.638
5,106,90.0,89.554
5,107,90.0,89.586
5,108,90.0,89.594
5,109,90.0,89.58
5,110,90.0,89.558
5,111,90.0,89.63
5,112,90.0,89.64
5,113,90.0,89.67
5,114,90.0,89.652
5,115,90.0,89.698
5,116,90.0,89.582
5,117,90.0,89.62
5,118,90.0,89.662
5,119,90.0,89.678
5,120,90.0,89.55
5,121,90.0,89.556
5,122,90.0,89.712
5,123,90.0,89.618
5,124,90.0,89.564
5,125,90.0,89.642
5,126,90.0,89.614
5,127,90.0,89.602
5,128,90.0,89.688
5,129,90.0,89.626
5,130,90.0,89.634
5,131,90.0,89.608
5,132,90.0,89.582
5,133,90.0,89.62
5,134,90.0,89.668
5,135,90.0,89.648
5,136,90.0,89.71
5,137,90.0,89.656
5,138,90.0,89.586
5,139,90.0,89.692
5,140,90.0,89.624
5,141,90.0,89.632
5,142,90.0,89.614
5,143,90.0,89.584
5,144,90.0,89.686
5,145,90.0,89.654
5,146,90.0,89.61
5,147,90.0,89.602
5,148,90.0,89.66
5,149,90.0,89.66
5,150,90.0,89.606
5,151,90.0,89.594
5,152,90.0,89.632
5,153,90.0,89.644
5,154,90.0,89.606
5,155,90.0,89.584
5,156,90.0,89.608
5,157,90.0,89.566
5,158,90.0,89.718
5,159,90.0,89.526
5,160,90.0,89.622
5,161,90.0,89.602
5,162,90.0,89.666
5,163,91.0,89.73
5,164,90.0,89.614
5,165,91.0,89.65
5,166,90.0,89.604
5,167,90.0,89.632
5,168,90.0,89.624
5,169,90.0,89.648
5,170,90.0,89.604
5,171,90.0,89.732
5,172,90.0,89.7
5,173,90.0,89.652
5,174,90.0,89.554
5,175,90.0,89.572
5,176,90.0,89.61
5,177,90.0,89.59
5,178,90.0,89.636
5,179,90.0,89.63
5,180,90.0,89.614
5,181,90.0,89.666
5,182,90.0,89.618
5,183,90.0,89.69
5,184,90.0,89.656
5,185,90.0,89.682
5,186,90.0,89.66
5,187,90.0,89.602
5,188,90.0,89.566
5,189,90.0,89.612
5,190,90.0,89.626
5,191,90.0,89.608
5,192,90.0,89.552
5,193,90.0,89.644
5,194,90.0,89.576
5,195,90.0,89.698
5,196,90.0,89.548
5,197,90.0,89.568
5,198,90.0,89.6
5,199,90.0,89.642
6,0,89.0,79.47
6,1,88.0,81.338
6,2,88.0,82.47
6,3,90.0,83.574
6,4,89.0,84.132
6,5,89.0,84.834
6,6,90.0,85.31
6,7,90.0,85.954
6,8,90.0,86.558
6,9,90.0,87.01
6,10,90.0,87.422
6,11,90.0,87.78
6,12,91.0,88.178
6,13,90.0,88.306
6,14,90.0,88.486
6,15,91.0,88.434
6,16,90.0,88.5
6,17,90.0,88.614
6,18,90.0,88.598
6,19,91.0,88.614
6,20,90.0,88.604
6,21,90.0,88.628
6,22,91.0,88.678
6,23,91.0,88.76
6,24,91.0,88.768
6,25,91.0,89.048
6,26,91.0,89.21
6,27,91.0,89.468
6,28,91.0,89.558
6,29,91.0,89.68
6,30,91.0,89.842
6,31,91.0,90.128
6,32,91.0,90.34
6,33,91.0,90.382
6,34,91.0,90.554
6,35,91.0,90.45
6,36,91.0,90.54
6,37,91.0,90.486
6,38,91.0,90.58
6,39,91.0,90.598
6,40,91.0,90.592
6,41,91.0,90.54
6,42,91.0,90.502
6,43,91.0,90.528
6,44,91.0,90.516
6,45,91.0,90.522
6,46,91.0,90.666
6,47,91.0,90.604
6,48,91.0,90.558
6,49,91.0,90.608
6,50,91.0,90.524
6,51,91.0,90.498
6,52,91.0,90.518
6,53,91.0,90.562
6,54,91.0,90.542
6,55,91.0,90.508
6,56,91.0,90.57
6,57,91.0,90.564
6,58,91.0,90.54
6,59,91.0,90.582
6,60,91.0,90.61
6,61,91.0,90.616
6,62,91.0,90.578
6,63,91.0,90.562
6,64,91.0,90.644
6,65,91.0,90.582
6,66,91.0,90.424
6,67,91.0,90.514
6,68,91.0,90.554
6,69,91.0,90.572
6,70,91.0,90.59
6,71,91.0,90.556
6,72,91.0,90.56
6,73,91.0,90.576
6,74,91.0,90.482
6,75,91.0,90.566
6,76,91.0,90.608
6,77,91.0,90.512
6,78,91.0,90.59
6,79,91.0,90.572
6,80,91.0,90.564
6,81,91.0,90.574
6,82,91.0,90.562
6,83,91.0,90.508
6,84,91.0,90.508
6,85,91.0,90.672
6,86,91.0,90.526
6,87,91.0,90.612
6,88,91.0,90.576
6,89,91.0,90.628
6,90,91.0,90.576
6,91,91.0,90.628
6,92,91.0,90.604
6,93,91.0,90.566
6,94,91.0,90.558
6,95,91.0,90.58
6,96,91.0,90.55
6,97,91.0,90.458
6,98,91.0,90.576
6,99,91.0,90.484
6,100,91.0,90.584
6,101,91.0,90.564
6,102,91.0,90.644
6,103,91.0,90.53
6,104,91.0,90.556
6,105,91.0,90.528
6,106,91.0,90.622
6,107,91.0,90.542
6,108,91.0,90.404
6,109,91.0,90.592
6,110,91.0,90.538
6,111,91.0,90.588
6,112,91.0,90.634
6,113,91.0,90.542
6,114,91.0,90.616
6,115,91.0,90.48
6,116,91.0,90.568
6,117,91.0,90.488
6,118,91.0,90.612
6,119,91.0,90.574
6,120,91.0,90.536
6,121,91.0,90.568
6,122,91.0,90.536
6,123,91.0,90.554
6,124,91.0,90.458
6,125,91.0,90.518
6,126,91.0,90.614
6,127,91.0,90.61
6,128,91.0,90.634
6,129,91.0,90.632
6,130,91.0,90.602
6,131,91.0,90.602
6,132,91.0,90.572
6,133,91.0,90.508
6,134,91.0,90.622
6,135,91.0,90.602
6,136,91.0,90.572
6,137,91.0,90.57
6,138,91.0,90.672
6,139,91.0,90.584
6,140,91.0,90.558
6,141,91.0,90.586
6,142,91.0,90.53
6,143,91.0,90.614
6,144,91.0,90.702
6,145,91.0,90.544
6,146,91.0,90.564
6,147,91.0,90.552
6,148,91.0,90.554
6,149,91.0,90.574
6,150,91.0,90.582
6,151,91.0,90.644
6,152,91.0,90.524
6,153,91.0,90.622
6,154,91.0,90.56
6,155,91.0,90.508
6,156,91.0,90.596
6,157,91.0,90.48
6,158,91.0,90.594
6,159,91.0,90.506
6,160,91.0,90.646
6,161,91.0,90.55
6,162,91.0,90.528
6,163,91.0,90.62
