R,G,bestF,avgF
1,111,742.0,731.566
1,112,742.0,731.33
1,113,741.0,731.446
1,114,741.0,731.568
1,115,741.0,732.158
1,116,742.0,732.19
1,117,741.0,732.188
1,118,742.0,732.586
1,119,742.0,732.514
1,120,741.0,732.35
1,121,742.0,732.586
1,122,742.0,732.622
1,123,741.0,732.716
1,124,741.0,732.368
1,125,741.0,732.55
1,126,741.0,733.038
1,127,742.0,733.0
1,128,742.0,732.858
1,129,741.0,733.018
1,130,741.0,732.84
1,131,742.0,732.736
1,132,741.0,732.916
1,133,741.0,732.818
1,134,741.0,732.638
1,135,741.0,732.992
1,136,741.0,732.574
1,137,742.0,732.296
1,138,743.0,732.116
1,139,742.0,732.264
1,140,741.0,732.112
1,141,742.0,732.22
1,142,742.0,732.528
1,143,741.0,732.422
1,144,742.0,732.93
1,145,742.0,732.8
1,146,742.0,733.12
1,147,741.0,733.002
1,148,742.0,732.738
1,149,742.0,732.882
1,150,743.0,732.748
1,151,742.0,733.152
1,152,743.0,733.222
1,153,742.0,733.624
1,154,741.0,733.438
1,155,742.0,733.46
1,156,742.0,733.502
1,157,743.0,733.674
1,158,742.0,733.684
1,159,742.0,733.376
1,160,742.0,733.438
1,161,743.0,733.442
1,162,742.0,733.226
1,163,742.0,733.01
1,164,741.0,733.022
1,165,743.0,733.406
1,166,743.0,733.382
1,167,742.0,733.194
1,168,741.0,733.086
1,169,743.0,733.234
1,170,742.0,732.97
1,171,742.0,733.032
1,172,742.0,733.022
1,173,742.0,733.08
1,174,742.0,733.346
1,175,742.0,733.164
1,176,742.0,733.246
1,177,741.0,733.158
1,178,743.0,733.262
1,179,742.0,733.07
1,180,743.0,733.168
1,181,743.0,733.084
1,182,742.0,733.094
1,183,742.0,733.21
1,184,742.0,733.01
1,185,743.0,732.742
1,186,743.0,732.782
1,187,742.0,732.512
1,188,743.0,732.922
1,189,743.0,733.004
1,190,743.0,733.132
1,191,743.0,733.386
1,192,742.0,733.198
1,193,742.0,733.118
1,194,743.0,732.922
1,195,742.0,732.812
1,196,742.0,732.876
1,197,742.0,733.034
1,198,741.0,733.354
1,199,742.0,733.346
2,0,689.0,659.064
2,1,689.0,664.55
2,2,687.0,667.984
2,3,696.0,670.844
2,4,694.0,673.368
2,5,697.0,675.332
2,6,703.0,677.478
2,7,700.0,679.412
2,8,705.0,681.686
2,9,705.0,684.306
2,10,704.0,686.122
2,11,714.0,688.078
2,12,711.0,689.626
2,13,711.0,691.56
2,14,710.0,692.732
2,15,713.0,694.21
2,16,717.0,695.22
2,17,712.0,696.538
2,18,717.0,698.462
2,19,717.0,699.986
2,20,720.0,700.836
2,21,718.0,702.458
2,22,721.0,703.876
2,23,721.0,704.858
2,24,724.0,705.704
2,25,723.0,706.89
2,26,724.0,707.54
2,27,724.0,709.026
2,28,726.0,710.236
2,29,725.0,710.964
2,30,725.0,711.984
2,31,729.0,713.372
2,32,728.0,714.052
2,33,728.0,714.996
2,34,731.0,715.696
2,35,729.0,716.446
2,36,732.0,716.882
2,37,732.0,717.576
2,38,734.0,718.212
2,39,732.0,719.222
2,40,732.0,720.04
2,41,735.0,720.91
2,42,734.0,721.486
2,43,734.0,722.008
2,44,734.0,722.55
2,45,734.0,723.068
2,46,734.0,723.202
2,47,735.0,723.514
2,48,736.0,724.136
2,49,736.0,724.832
2,50,736.0,725.398
2,51,738.0,725.936
2,52,738.0,725.99
2,53,738.0,726.188
2,54,738.0,726.438
2,55,737.0,726.322
2,56,737.0,726.74
2,57,738.0,727.152
2,58,739.0,727.378
2,59,737.0,727.472
2,60,738.0,727.922
2,61,739.0,728.004
2,62,738.0,727.788
2,63,739.0,727.424
2,64,739.0,727.828
2,65,739.0,727.934
2,66,740.0,728.07
2,67,738.0,728.206
2,68,740.0,728.268
2,69,741.0,728.656
2,70,740.0,728.768
2,71,740.0,728.7
2,72,740.0,728.824
2,73,739.0,729.484
2,74,740.0,729.952
2,75,740.0,730.332
2,76,741.0,730.672
2,77,742.0,730.87
2,78,741.0,730.638
2,79,740.0,730.788
2,80,741.0,731.014
2,81,741.0,731.336
2,82,741.0,731.626
2,83,742.0,731.66
2,84,742.0,731.892
2,85,742.0,731.834
2,86,743.0,731.778
2,87,741.0,731.448
2,88,742.0,732.09
2,89,742.0,732.366
2,90,742.0,732.19
2,91,742.0,732.284
2,92,742.0,732.21
2,93,740.0,732.032
2,94,741.0,732.258
2,95,743.0,732.566
2,96,742.0,732.624
2,97,742.0,732.646
2,98,742.0,732.308
2,99,741.0,732.692
2,100,742.0,732.678
2,101,742.0,732.416
2,102,743.0,732.688
2,103,744.0,732.852
2,104,744.0,732.766
2,105,742.0,732.74
2,106,743.0,733.206
2,107,741.0,733.474
2,108,742.0,733.084
2,109,742.0,732.988
2,110,742.0,732.672
2,111,742.0,732.96
2,112,743.0,732.824
2,113,743.0,732.876
2,114,742.0,733.118
2,115,742.0,733.048
2,116,742.0,732.986
2,117,744.0,732.642
2,118,742.0,732.658
2,119,742.0,732.53
2,120,742.0,732.702
2,121,742.0,732.554
2,122,742.0,732.862
2,123,742.0,732.838
2,124,742.0,733.118
2,125,743.0,733.392
2,126,742.0,733.484
2,127,743.0,733.656
2,128,743.0,733.228
2,129,742.0,733.528
2,130,743.0,733.524
2,131,745.0,733.55
2,132,743.0,733.022
2,133,742.0,733.082
2,134,743.0,733.078
2,135,743.0,733.404
2,136,743.0,733.578
2,137,743.0,733.234
2,138,742.0,733.01
2,139,741.0,732.92
2,140,743.0,733.374
2,141,742.0,733.364
2,142,743.0,733.378
2,143,743.0,733.032
2,144,742.0,733.276
2,145,743.0,733.164
2,146,743.0,733.54
2,147,743.0,733.566
2,148,744.0,733.738
2,149,743.0,733.888
2,150,744.0,734.098
2,151,743.0,734.38
2,152,743.0,734.772
2,153,743.0,734.156
2,154,744.0,733.956
2,155,745.0,733.952
2,156,743.0,734.18
2,157,744.0,734.67
2,158,744.0,734.444
2,159,743.0,734.642
2,160,744.0,734.684
2,161,743.0,734.508
2,162,745.0,734.46
2,163,743.0,734.62
2,164,743.0,734.302
2,165,744.0,734.136
2,166,743.0,734.598
2,167,743.0,734.732
2,168,743.0,734.828
2,169,743.0,734.586
2,170,745.0,734.55
2,171,743.0,734.422
2,172,744.0,734.392
2,173,744.0,734.418
2,174,744.0,734.314
2,175,744.0,734.622
2,176,744.0,734.584
2,177,744.0,734.634
2,178,744.0,734.444
2,179,744.0,734.398
2,180,744.0,734.08
2,181,744.0,734.108
2,182,744.0,734.198
2,183,743.0,734.292
2,184,744.0,734.442
2,185,744.0,734.398
2,186,745.0,734.408
2,187,744.0,734.496
2,188,744.0,735.116
2,189,744.0,735.072
2,190,744.0,735.198
2,191,744.0,735.124
2,192,744.0,734.936
2,193,745.0,734.688
2,194,745.0,734.868
2,195,744.0,734.72
2,196,745.0,735.186
2,197,743.0,735.174
2,198,743.0,735.152
2,199,745.0,735.086
3,0,683.0,659.558
3,1,686.0,664.244
3,2,694.0,667.234
3,3,700.0,670.058
3,4,696.0,672.99
3,5,699.0,674.168
3,6,701.0,676.274
3,7,703.0,678.714
3,8,707.0,681.07
3,9,702.0,682.416
3,10,709.0,684.132
3,11,705.0,685.66
3,12,709.0,687.918
3,13,709.0,689.946
3,14,710.0,691.354
3,15,711.0,693.046
3,16,714.0,694.528
3,17,714.0,695.592
3,18,716.0,697.094
3,19,717.0,698.36
3,20,718.0,699.858
3,21,720.0,701.044
3,22,720.0,702.526
3,23,720.0,703.428
3,24,721.0,704.036
3,25,720.0,705.05
3,26,723.0,706.126
3,27,723.0,707.208
3,28,724.0,707.958
3,29,724.0,709.376
3,30,724.0,710.138
3,31,725.0,710.788
3,32,725.0,712.178
3,33,729.0,712.824
3,34,728.0,713.54
3,35,728.0,713.842
3,36,729.0,714.664
3,37,729.0,715.846
3,38,730.0,716.862
3,39,732.0,717.312
3,40,733.0,717.932
3,41,732.0,718.442
3,42,733.0,719.178
3,43,731.0,719.44
3,44,733.0,719.616
3,45,734.0,720.33
3,46,733.0,721.09
3,47,734.0,721.638
3,48,734.0,722.492
3,49,736.0,722.958
3,50,736.0,723.418
3,51,737.0,724.032
3,52,736.0,724.59
3,53,736.0,725.186
3,54,736.0,725.05
3,55,736.0,725.172
3,56,737.0,725.416
3,57,738.0,725.824
3,58,737.0,726.63
3,59,738.0,726.618
3,60,738.0,727.18
3,61,738.0,727.686
3,62,739.0,728.328
3,63,740.0,728.57
3,64,742.0,729.18
3,65,739.0,729.196
3,66,741.0,729.332
3,67,742.0,729.61
3,68,742.0,729.872
3,69,742.0,730.344
3,70,741.0,730.452
3,71,742.0,730.508
3,72,741.0,730.998
3,73,741.0,730.93
3,74,742.0,731.182
3,75,743.0,731.194
3,76,743.0,731.502
3,77,744.0,731.868
3,78,744.0,732.302
3,79,743.0,732.354
3,80,742.0,732.032
3,81,744.0,732.29
3,82,744.0,732.674
3,83,743.0,733.01
3,84,745.0,732.904
3,85,743.0,733.468
3,86,743.0,733.64
3,87,744.0,733.752
3,88,746.0,733.456
3,89,743.0,733.844
3,90,744.0,734.322
3,91,745.0,734.502
3,92,743.0,734.626
3,93,746.0,734.538
3,94,745.0,734.476
3,95,745.0,734.622
3,96,745.0,735.238
3,97,745.0,735.416
3,98,746.0,735.886
3,99,745.0,736.06
3,100,746.0,736.09
3,101,744.0,735.716
3,102,746.0,735.696
3,103,745.0,735.654
3,104,745.0,735.716
3,105,744.0,735.58
3,106,745.0,735.71
3,107,746.0,735.904
3,108,746.0,735.684
3,109,746.0,735.972
3,110,745.0,735.892
3,111,746.0,736.164
3,112,745.0,735.67
3,113,746.0,736.064
3,114,747.0,736.278
3,115,746.0,736.396
3,116,747.0,736.61
3,117,747.0,736.498
3,118,747.0,736.678
3,119,747.0,736.45
3,120,745.0,736.084
3,121,745.0,736.136
3,122,747.0,736.504
3,123,747.0,736.408
3,124,745.0,736.496
3,125,747.0,736.708
3,126,747.0,737.014
3,127,746.0,737.26
3,128,747.0,737.41
3,129,747.0,737.392
3,130,746.0,737.426
3,131,746.0,736.916
3,132,745.0,736.486
3,133,746.0,736.224
3,134,748.0,736.424
3,135,747.0,736.702
3,136,746.0,736.69
3,137,747.0,736.478
3,138,746.0,736.458
3,139,747.0,736.468
3,140,747.0,736.832
3,141,747.0,736.682
3,142,746.0,736.622
3,143,746.0,736.646
3,144,746.0,736.48
3,145,747.0,736.15
3,146,746.0,736.29
3,147,745.0,736.204
3,148,745.0,736.042
3,149,747.0,736.416
3,150,748.0,736.47
3,151,748.0,736.462
3,152,748.0,735.886
3,153,746.0,736.042
3,154,746.0,736.212
3,155,745.0,736.198
3,156,747.0,736.346
3,157,748.0,736.426
3,158,747.0,736.81
3,159,747.0,737.038
3,160,748.0,737.008
3,161,747.0,737.096
3,162,747.0,736.796
3,163,748.0,736.788
3,164,746.0,737.038
3,165,747.0,736.76
3,166,747.0,736.666
3,167,746.0,736.612
3,168,745.0,736.898
3,169,746.0,736.294
3,170,747.0,736.642
3,171,747.0,736.468
3,172,747.0,736.842
3,173,748.0,736.738
3,174,746.0,736.652
3,175,747.0,736.628
3,176,747.0,736.358
3,177,748.0,736.396
3,178,747.0,736.304
3,179,748.0,736.316
3,180,748.0,736.622
3,181,748.0,736.86
3,182,747.0,736.43
3,183,747.0,736.456
3,184,748.0,736.564
3,185,747.0,736.458
3,186,745.0,736.328
3,187,746.0,736.588
3,188,747.0,736.53
3,189,748.0,737.028
3,190,747.0,736.974
3,191,748.0,736.618
3,192,747.0,736.696
3,193,747.0,736.786
3,194,747.0,737.236
3,195,748.0,737.332
3,196,748.0,737.512
3,197,746.0,737.578
3,198,747.0,737.428
3,199,746.0,737.248
4,0,685.0,658.368
4,1,687.0,662.496
4,2,689.0,665.96
4,3,692.0,668.306
4,4,694.0,671.326
4,5,698.0,673.74
4,6,701.0,675.704
4,7,705.0,677.618
4,8,704.0,679.96
4,9,703.0,681.956
4,10,706.0,683.196
4,11,705.0,684.94
4,12,704.0,686.03
4,13,704.0,687.252
4,14,707.0,689.588
4,15,711.0,690.48
4,16,710.0,692.136
4,17,710.0,693.868
4,18,713.0,695.208
4,19,713.0,696.572
4,20,716.0,697.776
4,21,716.0,698.946
4,22,714.0,700.028
4,23,717.0,700.906
4,24,717.0,701.424
4,25,722.0,703.132
4,26,719.0,703.732
4,27,722.0,704.812
4,28,721.0,705.52
4,29,723.0,706.342
4,30,725.0,707.514
4,31,722.0,708.24
4,32,723.0,708.958
4,33,723.0,709.676
4,34,726.0,710.246
4,35,726.0,710.864
4,36,729.0,711.802
4,37,727.0,712.686
4,38,728.0,712.956
4,39,727.0,713.57
4,40,729.0,714.724
4,41,733.0,715.43
4,42,730.0,716.436
4,43,731.0,717.5
4,44,731.0,718.124
4,45,734.0,718.482
4,46,732.0,718.866
4,47,733.0,719.284
4,48,733.0,720.336
4,49,732.0,720.752
4,50,732.0,721.196
4,51,733.0,721.388
4,52,733.0,721.508
4,53,735.0,722.038
4,54,733.0,722.234
4,55,735.0,722.786
4,56,735.0,723.564
4,57,736.0,723.92
4,58,739.0,724.242
4,59,736.0,724.516
4,60,736.0,724.692
4,61,736.0,724.826
4,62,735.0,724.928
4,63,738.0,725.322
4,64,738.0,725.972
4,65,738.0,726.306
4,66,738.0,726.344
4,67,740.0,726.726
4,68,738.0,727.1
4,69,737.0,727.738
4,70,738.0,728.146
4,71,739.0,728.592
4,72,739.0,729.192
4,73,740.0,729.426
4,74,739.0,729.76
4,75,740.0,729.716
4,76,740.0,729.846
4,77,740.0,729.922
4,78,739.0,730.07
4,79,740.0,730.298
4,80,739.0,730.508
4,81,741.0,730.804
4,82,740.0,730.75
4,83,741.0,730.724
4,84,742.0,730.824
4,85,740.0,730.708
4,86,740.0,730.882
4,87,742.0,730.666
4,88,741.0,731.082
4,89,741.0,731.01
4,90,740.0,731.35
4,91,742.0,731.608
4,92,742.0,731.808
4,93,741.0,731.238
4,94,742.0,731.522
4,95,741.0,731.812
4,96,741.0,732.078
4,97,742.0,732.096
4,98,742.0,732.32
4,99,742.0,732.474
4,100,743.0,732.372
4,101,742.0,732.656
4,102,742.0,732.47
4,103,742.0,732.97
4,104,741.0,733.26
4,105,743.0,733.104
4,106,742.0,733.0
4,107,743.0,733.14
4,108,742.0,732.98
4,109,742.0,732.816
4,110,742.0,732.824
4,111,743.0,732.916
4,112,742.0,732.666
4,113,742.0,732.68
4,114,743.0,732.69
4,115,742.0,732.936
4,116,742.0,732.886
4,117,741.0,732.684
4,118,742.0,732.83
4,119,742.0,732.612
4,120,744.0,732.59
4,121,742.0,732.77
4,122,742.0,732.496
4,123,742.0,732.924
4,124,743.0,732.92
4,125,743.0,733.058
4,126,742.0,733.154
4,127,742.0,732.908
4,128,743.0,733.164
4,129,744.0,733.266
4,130,742.0,733.408
4,131,742.0,733.282
4,132,742.0,733.102
4,133,742.0,733.332
4,134,743.0,732.992
4,135,741.0,732.916
4,136,743.0,732.808
4,137,743.0,732.274
4,138,743.0,732.518
4,139,744.0,733.036
4,140,743.0,733.306
4,141,743.0,733.504
4,142,743.0,733.514
4,143,742.0,733.604
4,144,743.0,733.44
4,145,742.0,733.43
4,146,743.0,733.668
4,147,742.0,733.536
4,148,742.0,733.638
4,149,743.0,733.796
4,150,744.0,733.56
4,151,744.0,733.694
4,152,742.0,733.538
4,153,742.0,733.712
4,154,744.0,733.704
4,155,743.0,733.424
4,156,742.0,733.446
4,157,743.0,733.534
4,158,743.0,733.65
4,159,742.0,733.574
4,160,743.0,733.152
4,161,743.0,733.292
4,162,743.0,733.496
4,163,743.0,733.682
4,164,743.0,733.788
4,165,742.0,733.854
4,166,743.0,734.232
4,167,744.0,734.34
4,168,743.0,734.622
4,169,744.0,734.46
4,170,744.0,734.48
4,171,744.0,734.526
4,172,744.0,734.566
4,173,743.0,734.63
4,174,743.0,734.602
4,175,743.0,734.672
4,176,743.0,734.478
4,177,744.0,734.394
4,178,743.0,734.07
4,179,744.0,734.17
4,180,742.0,733.748
4,181,743.0,733.418
4,182,744.0,733.774
4,183,744.0,734.11
4,184,743.0,734.366
4,185,743.0,734.512
4,186,743.0,734.606
4,187,744.0,734.59
4,188,744.0,734.37
4,189,743.0,734.388
4,190,743.0,734.292
4,191,743.0,734.276
4,192,743.0,734.506
4,193,743.0,734.138
4,194,743.0,734.092
4,195,743.0,733.832
4,196,744.0,733.862
4,197,744.0,734.256
4,198,744.0,734.07
4,199,744.0,734.032
5,0,687.0,658.346
5,1,686.0,662.78
5,2,689.0,665.734
5,3,690.0,667.756
5,4,695.0,670.432
5,5,699.0,672.338
5,6,698.0,674.47
5,7,699.0,677.198
5,8,699.0,679.004
5,9,703.0,681.34
5,10,701.0,683.206
5,11,710.0,684.612
5,12,706.0,686.34
5,13,710.0,687.322
5,14,709.0,689.448
5,15,709.0,690.916
5,16,711.0,692.454
5,17,710.0,693.694
5,18,711.0,695.65
5,19,716.0,697.8
5,20,715.0,699.32
5,21,719.0,700.39
5,22,716.0,701.214
5,23,717.0,702.618
5,24,719.0,703.726
5,25,720.0,704.93
5,26,721.0,706.096
5,27,724.0,706.992
5,28,723.0,707.826
5,29,723.0,709.216
5,30,724.0,710.062
5,31,724.0,710.678
5,32,726.0,711.75
5,33,730.0,712.762
5,34,724.0,713.32
5,35,728.0,713.726
5,36,729.0,714.692
5,37,729.0,715.736
5,38,733.0,715.816
5,39,731.0,716.624
5,40,731.0,717.046
5,41,731.0,717.95
5,42,732.0,718.612
5,43,733.0,719.486
5,44,733.0,720.096
5,45,735.0,720.394
5,46,733.0,720.976
5,47,734.0,721.216
5,48,733.0,721.658
5,49,735.0,722.168
5,50,735.0,722.714
5,51,734.0,723.376
5,52,736.0,724.066
5,53,738.0,724.344
5,54,738.0,724.992
5,55,737.0,725.282
5,56,738.0,726.166
5,57,738.0,726.564
5,58,738.0,726.684
5,59,739.0,726.376
5,60,739.0,727.124
5,61,738.0,727.748
5,62,739.0,727.67
5,63,739.0,727.682
5,64,739.0,728.216
5,65,740.0,728.198
5,66,740.0,728.298
5,67,739.0,728.448
5,68,738.0,728.88
5,69,741.0,729.358
5,70,740.0,729.442
5,71,742.0,729.292
5,72,743.0,729.496
5,73,743.0,729.548
5,74,743.0,729.748
5,75,741.0,730.034
5,76,741.0,729.946
5,77,742.0,730.3
5,78,742.0,730.368
5,79,742.0,731.12
5,80,742.0,731.22
5,81,741.0,731.224
5,82,741.0,731.236
5,83,742.0,731.648
5,84,742.0,732.084
5,85,744.0,732.024
5,86,745.0,732.314
5,87,744.0,732.272
5,88,743.0,732.516
5,89,743.0,732.854
5,90,745.0,733.218
5,91,744.0,733.25
5,92,743.0,733.7
5,93,744.0,734.054
5,94,744.0,733.966
5,95,744.0,734.112
5,96,745.0,734.214
5,97,745.0,734.242
5,98,744.0,734.338
5,99,745.0,734.6
5,100,745.0,734.992
5,101,744.0,735.074
5,102,745.0,735.156
5,103,745.0,735.288
5,104,745.0,735.342
5,105,745.0,735.22
5,106,745.0,735.478
5,107,744.0,735.232
5,108,744.0,735.062
5,109,745.0,735.188
5,110,745.0,734.822
5,111,746.0,735.166
5,112,745.0,735.668
5,113,746.0,735.51
5,114,745.0,735.106
5,115,745.0,735.194
5,116,746.0,735.506
5,117,746.0,735.486
5,118,746.0,735.3
5,119,746.0,734.984
5,120,744.0,735.096
5,121,745.0,734.938
5,122,746.0,735.094
5,123,746.0,735.254
5,124,746.0,735.584
5,125,746.0,735.664
5,126,746.0,735.408
5,127,746.0,735.482
5,128,745.0,735.482
5,129,745.0,735.768
5,130,744.0,736.006
5,131,746.0,735.772
5,132,746.0,735.918
5,133,745.0,735.982
5,134,746.0,735.788
5,135,746.0,736.184
5,136,746.0,736.51
5,137,746.0,736.69
5,138,746.0,736.64
5,139,746.0,736.49
5,140,746.0,736.71
5,141,747.0,736.77
5,142,746.0,737.088
5,143,747.0,737.102
5,144,747.0,737.178
5,145,746.0,737.358
5,146,746.0,736.99
5,147,747.0,736.75
5,148,746.0,736.81
5,149,746.0,736.568
5,150,746.0,736.788
5,151,745.0,736.776
5,152,746.0,736.742
5,153,746.0,737.14
5,154,745.0,736.606
5,155,746.0,736.48
5,156,746.0,736.544
5,157,747.0,736.686
5,158,746.0,736.796
5,159,747.0,736.742
5,160,747.0,736.704
5,161,745.0,736.89
5,162,745.0,736.452
5,163,745.0,736.642
5,164,746.0,736.946
5,165,747.0,736.774
5,166,746.0,736.59
5,167,746.0,736.652
5,168,745.0,736.836
5,169,746.0,736.886
5,170,746.0,736.604
5,171,746.0,736.782
5,172,746.0,737.08
5,173,746.0,737.236
5,174,746.0,737.116
5,175,746.0,737.188
5,176,746.0,737.274
5,177,746.0,737.112
5,178,746.0,737.16
5,179,747.0,736.942
5,180,746.0,736.784
5,181,746.0,736.754
5,182,745.0,736.302
5,183,747.0,736.25
5,184,746.0,736.176
5,185,746.0,736.118
5,186,745.0,736.156
5,187,746.0,736.064
5,188,746.0,736.258
5,189,746.0,736.366
5,190,745.0,736.276
5,191,745.0,736.324
5,192,747.0,736.708
5,193,746.0,736.516
5,194,746.0,736.77
5,195,746.0,737.058
5,196,746.0,737.156
5,197,746.0,737.194
5,198,745.0,737.026
5,199,745.0,737.028
6,0,686.0,658.69
6,1,686.0,662.036
6,2,687.0,666.262
6,3,698.0,669.326
6,4,690.0,671.506
6,5,697.0,673.944
6,6,702.0,675.808
6,7,699.0,677.26
6,8,704.0,679.142
6,9,707.0,680.556
6,10,707.0,682.316
6,11,701.0,683.958
6,12,709.0,685.674
6,13,713.0,687.646
6,14,710.0,688.672
6,15,709.0,690.124
6,16,710.0,691.674
6,17,711.0,693.036
6,18,713.0,694.406
6,19,714.0,696.216
6,20,714.0,696.934
6,21,718.0,698.75
6,22,720.0,700.214
6,23,719.0,701.496
6,24,720.0,701.954
6,25,720.0,703.894
6,26,722.0,705.156
6,27,724.0,706.61
6,28,721.0,708.194
6,29,723.0,708.906
6,30,723.0,710.218
6,31,728.0,711.36
6,32,728.0,711.982
6,33,730.0,712.78
6,34,729.0,713.82
6,35,730.0,714.56
6,36,729.0,715.352
6,37,729.0,715.68
6,38,728.0,716.154
6,39,731.0,716.918
6,40,732.0,717.524
6,41,734.0,718.062
6,42,734.0,718.968
6,43,732.0,719.854
6,44,735.0,720.344
6,45,733.0,720.92
6,46,734.0,721.596
6,47,733.0,722.276
6,48,735.0,722.47
6,49,734.0,723.022
6,50,736.0,723.766
6,51,737.0,724.142
6,52,737.0,724.304
6,53,736.0,724.604
6,54,735.0,725.026
6,55,737.0,725.468
6,56,738.0,725.714
6,57,740.0,726.346
6,58,739.0,726.554
6,59,740.0,726.874
6,60,739.0,727.458
6,61,739.0,727.758
6,62,740.0,728.108
6,63,740.0,728.682
6,64,739.0,728.546
6,65,739.0,728.99
6,66,739.0,729.406
6,67,738.0,729.336
6,68,739.0,729.544
6,69,741.0,729.91
6,70,740.0,730.068
6,71,741.0,729.99
6,72,740.0,730.442
6,73,742.0,730.85
6,74,741.0,731.16
6,75,740.0,731.492
6,76,741.0,732.034
6,77,741.0,731.854
6,78,741.0,731.986
6,79,742.0,732.174
6,80,742.0,732.372
6,81,740.0,732.542
6,82,742.0,732.71
6,83,742.0,732.394
6,84,741.0,732.182
6,85,741.0,732.298
6,86,742.0,732.454
6,87,742.0,732.724
6,88,742.0,732.684
6,89,742.0,732.556
6,90,741.0,732.73
6,91,742.0,732.49
6,92,742.0,732.66
6,93,743.0,732.46
6,94,744.0,732.702
6,95,741.0,732.628
6,96,742.0,732.748
6,97,743.0,732.762
6,98,743.0,732.83
6,99,742.0,733.222
6,100,742.0,733.232
6,101,744.0,733.192
6,102,744.0,733.064
6,103,744.0,733.37
6,104,743.0,733.268
6,105,743.0,733.508
6,106,744.0,733.664
6,107,743.0,733.928
6,108,743.0,733.856
6,109,743.0,734.358
6,110,742.0,734.556
6,111,744.0,734.398
6,112,745.0,734.01
6,113,744.0,734.284
6,114,744.0,734.504
6,115,744.0,733.968
6,116,743.0,733.836
6,117,743.0,733.92
6,118,743.0,734.292
6,119,744.0,734.228
6,120,744.0,734.202
6,121,743.0,734.744
6,122,745.0,734.642
6,123,743.0,734.71
6,124,744.0,734.558
6,125,744.0,734.552
6,126,744.0,734.768
6,127,744.0,734.912
6,128,743.0,734.83
6,129,743.0,734.688
6,130,744.0,734.868
6,131,743.0,734.972
6,132,743.0,734.996
6,133,744.0,734.876
6,134,745.0,734.76
6,135,744.0,734.97
6,136,744.0,734.894
6,137,744.0,735.274
6,138,746.0,735.168
6,139,744.0,734.884
6,140,745.0,734.6
6,141,745.0,734.85
6,142,743.0,734.722
6,143,744.0,734.554
6,144,744.0,734.698
6,145,745.0,734.42
6,146,744.0,734.768
6,147,744.0,734.68
6,148,744.0,734.938
6,149,744.0,734.956
6,150,745.0,735.144
6,151,744.0,735.262
6,152,745.0,735.366
6,153,744.0,734.664
6,154,744.0,734.818
6,155,745.0,734.61
6,156,743.0,734.572
6,157,743.0,734.612
6,158,744.0,734.722
6,159,743.0,734.374
6,160,744.0,734.666
6,161,744.0,734.86
6,162,745.0,734.796
6,163,746.0,734.564
