R,G,bestF,avgF
1,113,424.0,421.252
1,114,424.0,421.214
1,115,424.0,421.16
1,116,424.0,421.166
1,117,424.0,421.058
1,118,424.0,421.16
1,119,425.0,421.246
1,120,425.0,421.204
1,121,424.0,421.096
1,122,424.0,421.13
1,123,424.0,421.068
1,124,424.0,421.142
1,125,424.0,421.07
1,126,424.0,421.094
1,127,424.0,421.276
1,128,424.0,421.056
1,129,424.0,421.192
1,130,424.0,420.868
1,131,424.0,421.088
1,132,424.0,421.038
1,133,424.0,421.068
1,134,424.0,420.778
1,135,425.0,420.894
1,136,424.0,420.898
1,137,424.0,420.93
1,138,424.0,420.922
1,139,425.0,420.904
1,140,424.0,421.154
1,141,424.0,420.98
1,142,424.0,421.218
1,143,425.0,421.244
1,144,424.0,421.248
1,145,424.0,421.306
1,146,424.0,421.434
1,147,424.0,421.192
1,148,424.0,421.266
1,149,424.0,421.304
1,150,424.0,421.19
1,151,424.0,421.132
1,152,424.0,421.026
1,153,424.0,421.004
1,154,425.0,421.142
1,155,424.0,421.206
1,156,424.0,421.148
1,157,425.0,420.988
1,158,425.0,421.19
1,159,425.0,421.16
1,160,425.0,421.21
1,161,425.0,421.118
1,162,425.0,420.804
1,163,425.0,420.816
1,164,425.0,420.742
1,165,425.0,420.696
1,166,425.0,420.868
1,167,425.0,420.692
1,168,425.0,420.81
1,169,425.0,420.752
1,170,425.0,420.686
1,171,425.0,420.58
1,172,425.0,420.744
1,173,425.0,420.972
1,174,425.0,421.006
1,175,425.0,421.05
1,176,425.0,421.126
1,177,425.0,421.144
1,178,425.0,421.376
1,179,425.0,421.308
1,180,425.0,421.03
1,181,425.0,421.088
1,182,425.0,421.02
1,183,425.0,421.066
1,184,425.0,421.118
1,185,425.0,421.158
1,186,425.0,421.32
1,187,425.0,421.182
1,188,425.0,421.322
1,189,425.0,421.424
1,190,425.0,421.372
1,191,425.0,421.318
1,192,425.0,421.67
1,193,425.0,421.896
1,194,425.0,421.844
1,195,425.0,421.876
1,196,425.0,421.892
1,197,425.0,421.89
1,198,425.0,421.938
1,199,425.0,421.946
2,0,392.0,375.926
2,1,394.0,379.798
2,2,398.0,382.114
2,3,399.0,384.026
2,4,401.0,385.78
2,5,402.0,387.128
2,6,402.0,388.518
2,7,403.0,389.8
2,8,411.0,391.126
2,9,411.0,392.448
2,10,409.0,393.46
2,11,414.0,394.68
2,12,408.0,396.202
2,13,410.0,397.022
2,14,411.0,397.954
2,15,412.0,399.122
2,16,414.0,400.648
2,17,414.0,401.958
2,18,416.0,403.312
2,19,416.0,404.174
2,20,416.0,405.072
2,21,416.0,405.448
2,22,417.0,406.32
2,23,418.0,407.098
2,24,418.0,408.03
2,25,418.0,408.732
2,26,418.0,409.404
2,27,418.0,409.882
2,28,420.0,410.408
2,29,421.0,410.954
2,30,419.0,411.708
2,31,420.0,412.022
2,32,421.0,412.458
2,33,420.0,412.884
2,34,421.0,413.136
2,35,424.0,413.754
2,36,422.0,414.364
2,37,422.0,414.904
2,38,422.0,415.296
2,39,422.0,415.676
2,40,423.0,416.16
2,41,423.0,416.66
2,42,423.0,416.724
2,43,424.0,417.346
2,44,424.0,417.774
2,45,424.0,418.022
2,46,425.0,418.524
2,47,425.0,418.78
2,48,425.0,418.894
2,49,425.0,419.246
2,50,425.0,419.478
2,51,425.0,419.58
2,52,425.0,419.848
2,53,425.0,420.288
2,54,425.0,420.394
2,55,425.0,420.466
2,56,425.0,420.57
2,57,425.0,420.706
2,58,425.0,420.822
2,59,425.0,420.95
2,60,425.0,420.73
2,61,425.0,420.97
2,62,425.0,421.14
2,63,425.0,421.274
2,64,425.0,421.408
2,65,425.0,421.364
2,66,425.0,421.292
2,67,425.0,421.4
2,68,425.0,421.424
2,69,425.0,421.386
2,70,425.0,421.394
2,71,425.0,421.342
2,72,425.0,421.378
2,73,425.0,421.584
2,74,425.0,421.724
2,75,425.0,421.646
2,76,425.0,421.84
2,77,425.0,422.01
2,78,425.0,421.95
2,79,425.0,421.998
2,80,425.0,421.904
2,81,425.0,422.058
2,82,425.0,421.908
2,83,425.0,421.946
2,84,425.0,422.064
2,85,425.0,421.856
2,86,425.0,421.878
2,87,425.0,421.712
2,88,425.0,421.82
2,89,425.0,421.79
2,90,425.0,421.984
2,91,425.0,422.104
2,92,425.0,422.024
2,93,425.0,422.164
2,94,425.0,421.82
2,95,425.0,422.08
2,96,425.0,421.916
2,97,425.0,421.804
2,98,425.0,421.868
2,99,425.0,421.71
2,100,425.0,421.934
2,101,425.0,421.798
2,102,425.0,421.75
2,103,425.0,421.812
2,104,425.0,422.032
2,105,425.0,421.784
2,106,425.0,421.714
2,107,425.0,421.772
2,108,425.0,421.668
2,109,425.0,421.642
2,110,425.0,421.86
2,111,425.0,422.012
2,112,425.0,421.992
2,113,425.0,422.008
2,114,425.0,421.964
2,115,425.0,421.998
2,116,425.0,421.94
2,117,425.0,421.908
2,118,425.0,422.088
2,119,425.0,421.926
2,120,425.0,421.996
2,121,425.0,421.986
2,122,425.0,421.88
2,123,425.0,421.84
2,124,425.0,421.976
2,125,425.0,421.982
2,126,425.0,421.816
2,127,425.0,421.822
2,128,425.0,421.75
2,129,425.0,421.832
2,130,425.0,421.808
2,131,425.0,421.806
2,132,425.0,421.68
2,133,425.0,421.678
2,134,425.0,421.704
2,135,425.0,421.676
2,136,425.0,421.744
2,137,425.0,421.756
2,138,425.0,421.816
2,139,425.0,421.694
2,140,425.0,421.76
2,141,425.0,421.658
2,142,425.0,421.572
2,143,425.0,421.524
2,144,425.0,421.562
2,145,425.0,421.584
2,146,425.0,421.73
2,147,425.0,421.748
2,148,425.0,421.844
2,149,425.0,421.858
2,150,425.0,421.932
2,151,425.0,421.948
2,152,425.0,421.906
2,153,425.0,421.842
2,154,425.0,421.888
2,155,425.0,421.812
2,156,425.0,421.9
2,157,425.0,421.92
2,158,425.0,421.828
2,159,425.0,421.866
2,160,425.0,421.906
2,161,425.0,421.954
2,162,425.0,421.97
2,163,425.0,421.9
2,164,425.0,422.022
2,165,425.0,422.072
2,166,425.0,421.904
2,167,425.0,422.046
2,168,425.0,421.918
2,169,425.0,422.022
2,170,425.0,422.208
2,171,425.0,422.164
2,172,425.0,422.15
2,173,425.0,422.314
2,174,425.0,422.304
2,175,425.0,422.148
2,176,425.0,421.95
2,177,425.0,421.962
2,178,425.0,421.902
2,179,425.0,421.86
2,180,425.0,421.76
2,181,425.0,421.72
2,182,425.0,421.746
2,183,425.0,421.914
2,184,425.0,421.924
2,185,425.0,421.896
2,186,425.0,421.764
2,187,425.0,421.884
2,188,425.0,421.818
2,189,425.0,421.602
2,190,425.0,421.814
2,191,425.0,421.888
2,192,425.0,421.898
2,193,425.0,421.722
2,194,425.0,421.694
2,195,425.0,421.812
2,196,425.0,422.138
2,197,425.0,422.036
2,198,425.0,422.07
2,199,425.0,422.05
3,0,398.0,376.388
3,1,403.0,379.47
3,2,401.0,381.94
3,3,399.0,383.406
3,4,401.0,384.518
3,5,400.0,386.022
3,6,404.0,387.866
3,7,407.0,389.9
3,8,407.0,390.81
3,9,407.0,391.796
3,10,408.0,393.296
3,11,410.0,394.126
3,12,408.0,395.26
3,13,410.0,396.684
3,14,412.0,397.67
3,15,411.0,398.444
3,16,412.0,399.374
3,17,414.0,400.806
3,18,414.0,402.062
3,19,413.0,402.93
3,20,416.0,404.154
3,21,416.0,405.314
3,22,415.0,406.278
3,23,416.0,406.996
3,24,417.0,407.68
3,25,418.0,408.262
3,26,418.0,408.78
3,27,418.0,409.99
3,28,421.0,410.864
3,29,421.0,411.538
3,30,421.0,412.184
3,31,422.0,412.608
3,32,421.0,413.242
3,33,423.0,413.296
3,34,425.0,413.876
3,35,424.0,414.58
3,36,422.0,415.022
3,37,423.0,415.518
3,38,424.0,415.84
3,39,426.0,416.336
3,40,423.0,416.636
3,41,424.0,416.748
3,42,425.0,417.01
3,43,424.0,417.386
3,44,425.0,417.83
3,45,425.0,417.938
3,46,425.0,418.282
3,47,425.0,418.702
3,48,425.0,419.0
3,49,426.0,419.518
3,50,425.0,419.784
3,51,426.0,419.708
3,52,427.0,419.768
3,53,427.0,419.996
3,54,426.0,420.252
3,55,427.0,420.56
3,56,426.0,420.71
3,57,426.0,421.236
3,58,426.0,421.448
3,59,427.0,421.4
3,60,427.0,421.694
3,61,427.0,421.754
3,62,427.0,421.592
3,63,427.0,421.616
3,64,427.0,421.536
3,65,426.0,421.452
3,66,427.0,421.646
3,67,427.0,421.844
3,68,427.0,421.936
3,69,427.0,422.15
3,70,428.0,422.104
3,71,428.0,422.418
3,72,427.0,422.506
3,73,428.0,422.624
3,74,428.0,422.734
3,75,428.0,422.658
3,76,428.0,422.852
3,77,428.0,422.694
3,78,428.0,422.74
3,79,428.0,422.824
3,80,428.0,422.958
3,81,428.0,423.316
3,82,428.0,423.202
3,83,428.0,422.97
3,84,427.0,423.176
3,85,428.0,423.286
3,86,428.0,423.514
3,87,428.0,423.312
3,88,428.0,423.19
3,89,428.0,423.318
3,90,428.0,423.068
3,91,428.0,423.116
3,92,428.0,423.22
3,93,427.0,423.22
3,94,428.0,423.018
3,95,428.0,423.008
3,96,428.0,423.326
3,97,428.0,423.368
3,98,428.0,423.634
3,99,428.0,423.604
3,100,428.0,423.422
3,101,428.0,423.522
3,102,428.0,423.484
3,103,428.0,423.56
3,104,428.0,423.432
3,105,428.0,423.59
3,106,428.0,423.626
3,107,428.0,423.734
3,108,428.0,423.718
3,109,428.0,423.818
3,110,428.0,424.016
3,111,428.0,423.804
3,112,428.0,423.714
3,113,428.0,423.698
3,114,428.0,423.746
3,115,428.0,423.864
3,116,428.0,423.998
3,117,428.0,424.1
3,118,428.0,424.122
3,119,428.0,423.894
3,120,428.0,423.952
3,121,428.0,424.27
3,122,428.0,424.248
3,123,428.0,424.082
3,124,428.0,424.124
3,125,428.0,424.178
3,126,428.0,424.104
3,127,428.0,424.118
3,128,428.0,424.144
3,129,428.0,424.272
3,130,428.0,424.394
3,131,428.0,424.412
3,132,428.0,424.366
3,133,428.0,424.366
3,134,428.0,424.186
3,135,428.0,423.868
3,136,429.0,423.848
3,137,429.0,424.306
3,138,428.0,424.068
3,139,428.0,423.96
3,140,428.0,424.018
3,141,428.0,424.124
3,142,428.0,424.308
3,143,428.0,424.412
3,144,428.0,424.314
3,145,428.0,424.322
3,146,428.0,424.108
3,147,428.0,424.42
3,148,428.0,424.206
3,149,428.0,424.074
3,150,428.0,424.164
3,151,429.0,423.8
3,152,428.0,423.782
3,153,428.0,424.038
3,154,428.0,424.042
3,155,428.0,424.058
3,156,429.0,423.976
3,157,428.0,424.064
3,158,428.0,423.994
3,159,428.0,424.116
3,160,428.0,424.212
3,161,428.0,424.092
3,162,428.0,424.308
3,163,428.0,424.056
3,164,428.0,424.24
3,165,428.0,424.358
3,166,428.0,424.414
3,167,428.0,424.32
3,168,428.0,424.534
3,169,429.0,424.598
3,170,428.0,424.586
3,171,428.0,424.472
3,172,428.0,424.152
3,173,429.0,424.072
3,174,428.0,423.882
3,175,429.0,424.052
3,176,428.0,424.364
3,177,428.0,424.368
3,178,429.0,424.198
3,179,429.0,424.2
3,180,428.0,424.182
3,181,429.0,424.172
3,182,428.0,424.144
3,183,428.0,424.304
3,184,429.0,423.956
3,185,428.0,424.098
3,186,429.0,424.15
3,187,428.0,424.046
3,188,428.0,424.07
3,189,428.0,424.112
3,190,428.0,424.126
3,191,429.0,424.524
3,192,428.0,424.334
3,193,428.0,424.406
3,194,429.0,424.558
3,195,429.0,424.534
3,196,429.0,424.398
3,197,429.0,424.39
3,198,429.0,424.57
3,199,429.0,424.306
4,0,396.0,376.496
4,1,397.0,380.226
4,2,401.0,382.504
4,3,401.0,384.012
4,4,405.0,385.098
4,5,403.0,386.776
4,6,405.0,387.576
4,7,403.0,389.178
4,8,408.0,391.24
4,9,409.0,392.558
4,10,410.0,393.974
4,11,411.0,394.996
4,12,410.0,396.318
4,13,413.0,397.622
4,14,411.0,398.524
4,15,413.0,399.56
4,16,414.0,400.518
4,17,412.0,401.512
4,18,415.0,402.438
4,19,417.0,403.444
4,20,415.0,403.764
4,21,415.0,404.486
4,22,416.0,405.506
4,23,418.0,405.88
4,24,420.0,406.578
4,25,417.0,407.478
4,26,420.0,408.296
4,27,422.0,408.95
4,28,418.0,409.438
4,29,419.0,409.628
4,30,420.0,410.11
4,31,420.0,410.432
4,32,422.0,410.964
4,33,421.0,411.31
4,34,420.0,411.832
4,35,421.0,412.316
4,36,421.0,413.07
4,37,420.0,413.346
4,38,422.0,413.616
4,39,421.0,414.014
4,40,422.0,414.158
4,41,421.0,414.826
4,42,424.0,415.36
4,43,423.0,415.778
4,44,423.0,415.836
4,45,422.0,415.966
4,46,424.0,416.326
4,47,423.0,416.452
4,48,423.0,416.508
4,49,423.0,416.778
4,50,424.0,417.082
4,51,425.0,417.8
4,52,424.0,418.138
4,53,424.0,418.128
4,54,424.0,418.3
4,55,425.0,418.576
4,56,425.0,418.574
4,57,425.0,418.972
4,58,425.0,419.118
4,59,425.0,419.49
4,60,425.0,419.904
4,61,426.0,419.82
4,62,425.0,420.1
4,63,425.0,420.09
4,64,426.0,420.502
4,65,425.0,420.414
4,66,425.0,420.562
4,67,426.0,420.64
4,68,425.0,420.902
4,69,426.0,421.198
4,70,426.0,421.508
4,71,426.0,421.366
4,72,425.0,421.324
4,73,425.0,421.516
4,74,426.0,421.478
4,75,426.0,421.596
4,76,426.0,421.672
4,77,426.0,421.844
4,78,426.0,421.664
4,79,426.0,421.676
4,80,426.0,421.888
4,81,426.0,421.886
4,82,426.0,421.868
4,83,425.0,421.884
4,84,426.0,421.924
4,85,426.0,421.854
4,86,425.0,421.792
4,87,426.0,421.884
4,88,426.0,421.82
4,89,426.0,422.018
4,90,426.0,421.88
4,91,426.0,421.87
4,92,426.0,422.024
4,93,426.0,421.87
4,94,426.0,422.116
4,95,426.0,422.006
4,96,426.0,421.83
4,97,426.0,421.662
4,98,426.0,421.898
4,99,426.0,421.764
4,100,426.0,421.852
4,101,426.0,421.924
4,102,426.0,422.07
4,103,426.0,422.026
4,104,426.0,422.016
4,105,426.0,422.008
4,106,426.0,422.134
4,107,426.0,421.956
4,108,426.0,422.204
4,109,426.0,422.372
4,110,426.0,422.28
4,111,426.0,422.358
4,112,426.0,422.434
4,113,426.0,422.35
4,114,426.0,422.496
4,115,426.0,422.168
4,116,426.0,422.34
4,117,426.0,422.314
4,118,426.0,422.458
4,119,426.0,422.428
4,120,426.0,422.51
4,121,426.0,422.496
4,122,426.0,422.46
4,123,426.0,422.444
4,124,426.0,422.212
4,125,426.0,422.362
4,126,426.0,422.366
4,127,426.0,422.458
4,128,426.0,422.538
4,129,426.0,422.506
4,130,426.0,422.512
4,131,426.0,422.49
4,132,426.0,422.37
4,133,426.0,422.55
4,134,426.0,422.632
4,135,426.0,422.788
4,136,426.0,422.532
4,137,426.0,422.564
4,138,426.0,422.67
4,139,426.0,422.522
4,140,426.0,422.594
4,141,426.0,422.66
4,142,426.0,422.616
4,143,426.0,422.562
4,144,426.0,422.778
4,145,426.0,422.84
4,146,426.0,422.762
4,147,426.0,422.824
4,148,426.0,422.89
4,149,426.0,422.934
4,150,426.0,422.588
4,151,426.0,422.82
4,152,426.0,422.582
4,153,426.0,422.806
4,154,426.0,422.874
4,155,426.0,422.834
4,156,426.0,422.812
4,157,426.0,422.626
4,158,426.0,422.692
4,159,426.0,422.65
4,160,426.0,422.748
4,161,426.0,422.454
4,162,426.0,422.486
4,163,426.0,422.334
4,164,426.0,422.51
4,165,426.0,422.578
4,166,426.0,422.48
4,167,426.0,422.692
4,168,426.0,422.722
4,169,426.0,422.744
4,170,426.0,422.624
4,171,426.0,422.878
4,172,426.0,422.758
4,173,426.0,422.868
4,174,426.0,423.07
4,175,426.0,423.01
4,176,426.0,422.852
4,177,426.0,422.818
4,178,426.0,422.786
4,179,426.0,422.69
4,180,426.0,422.656
4,181,426.0,422.702
4,182,426.0,422.716
4,183,426.0,422.596
4,184,426.0,422.642
4,185,426.0,422.618
4,186,426.0,422.69
4,187,426.0,422.684
4,188,426.0,422.544
4,189,426.0,422.536
4,190,426.0,422.606
4,191,426.0,422.39
4,192,426.0,422.496
4,193,426.0,422.46
4,194,426.0,422.346
4,195,426.0,422.418
4,196,426.0,422.672
4,197,426.0,422.772
4,198,426.0,422.918
4,199,426.0,422.88
5,0,393.0,376.036
5,1,396.0,378.832
5,2,401.0,380.598
5,3,398.0,382.688
5,4,400.0,384.374
5,5,401.0,385.534
5,6,401.0,386.962
5,7,406.0,388.426
5,8,405.0,389.926
5,9,406.0,391.302
5,10,405.0,393.078
5,11,412.0,394.07
5,12,408.0,395.134
5,13,409.0,396.656
5,14,410.0,397.38
5,15,413.0,398.486
5,16,413.0,399.466
5,17,412.0,400.71
5,18,414.0,401.674
5,19,414.0,402.702
5,20,415.0,403.428
5,21,415.0,404.602
5,22,416.0,405.464
5,23,416.0,406.53
5,24,417.0,407.29
5,25,418.0,407.97
5,26,420.0,408.676
5,27,421.0,409.424
5,28,419.0,410.048
5,29,422.0,410.94
5,30,420.0,411.664
5,31,420.0,412.334
5,32,422.0,413.23
5,33,424.0,413.612
5,34,422.0,414.182
5,35,422.0,414.97
5,36,423.0,415.21
5,37,423.0,415.494
5,38,424.0,416.096
5,39,424.0,416.28
5,40,424.0,417.066
5,41,425.0,417.422
5,42,425.0,417.722
5,43,426.0,418.316
5,44,426.0,418.812
5,45,426.0,419.288
5,46,426.0,419.716
5,47,426.0,419.942
5,48,427.0,420.11
5,49,426.0,420.554
5,50,428.0,420.784
5,51,427.0,421.044
5,52,427.0,421.366
5,53,427.0,421.51
5,54,427.0,421.854
5,55,427.0,421.898
5,56,427.0,421.862
5,57,428.0,422.14
5,58,428.0,422.458
5,59,428.0,422.368
5,60,428.0,422.47
5,61,428.0,422.704
5,62,428.0,422.8
5,63,428.0,422.868
5,64,427.0,423.07
5,65,427.0,423.232
5,66,427.0,423.166
5,67,428.0,423.374
5,68,427.0,423.42
5,69,428.0,423.414
5,70,428.0,423.42
5,71,428.0,423.388
5,72,428.0,423.52
5,73,428.0,423.39
5,74,428.0,423.632
5,75,428.0,423.66
5,76,428.0,423.902
5,77,428.0,423.892
5,78,428.0,423.96
5,79,428.0,423.826
5,80,428.0,423.848
5,81,428.0,423.822
5,82,428.0,423.812
5,83,428.0,423.892
5,84,428.0,423.816
5,85,428.0,423.818
5,86,428.0,423.954
5,87,428.0,424.202
5,88,428.0,424.136
5,89,428.0,424.304
5,90,428.0,424.42
5,91,428.0,424.078
5,92,428.0,424.136
5,93,428.0,424.038
5,94,428.0,424.294
5,95,428.0,424.292
5,96,428.0,424.412
5,97,428.0,424.354
5,98,428.0,424.366
5,99,428.0,424.216
5,100,428.0,423.962
5,101,428.0,424.102
5,102,428.0,424.504
5,103,428.0,424.59
5,104,428.0,424.342
5,105,428.0,424.222
5,106,428.0,424.182
5,107,428.0,423.904
5,108,428.0,423.778
5,109,428.0,423.636
5,110,428.0,423.752
5,111,428.0,423.68
5,112,428.0,423.604
5,113,428.0,423.706
5,114,428.0,423.748
5,115,428.0,423.696
5,116,428.0,423.668
5,117,428.0,423.868
5,118,428.0,423.97
5,119,428.0,423.964
5,120,428.0,424.116
5,121,428.0,424.308
5,122,428.0,424.318
5,123,428.0,424.584
5,124,428.0,424.428
5,125,428.0,424.392
5,126,428.0,424.314
5,127,428.0,424.494
5,128,428.0,424.27
5,129,428.0,424.006
5,130,428.0,424.32
5,131,428.0,424.134
5,132,428.0,424.184
5,133,428.0,424.158
5,134,428.0,424.362
5,135,428.0,424.2
5,136,428.0,424.098
5,137,428.0,424.118
5,138,428.0,423.824
5,139,428.0,423.802
5,140,428.0,423.774
5,141,428.0,423.818
5,142,428.0,423.78
5,143,428.0,423.884
5,144,428.0,424.066
5,145,428.0,424.364
5,146,428.0,424.066
5,147,428.0,424.012
5,148,428.0,424.146
5,149,428.0,424.324
5,150,428.0,424.266
5,151,428.0,424.356
5,152,428.0,424.27
5,153,428.0,424.532
5,154,428.0,424.468
5,155,428.0,424.32
5,156,428.0,424.284
5,157,428.0,424.54
5,158,428.0,424.468
5,159,428.0,424.08
5,160,428.0,424.266
5,161,428.0,424.386
5,162,428.0,424.434
5,163,428.0,424.562
5,164,428.0,424.444
5,165,428.0,424.192
5,166,428.0,424.37
5,167,428.0,424.578
5,168,428.0,424.482
5,169,428.0,424.332
5,170,428.0,424.17
5,171,428.0,423.974
5,172,428.0,424.128
5,173,428.0,424.118
5,174,428.0,424.176
5,175,428.0,424.074
5,176,428.0,423.912
5,177,428.0,424.104
5,178,428.0,424.18
5,179,428.0,424.424
5,180,428.0,424.542
5,181,428.0,424.526
5,182,428.0,424.448
5,183,428.0,424.244
5,184,428.0,424.272
5,185,428.0,424.212
5,186,428.0,424.534
5,187,428.0,424.61
5,188,428.0,424.566
5,189,428.0,424.774
5,190,428.0,424.526
5,191,428.0,424.372
5,192,428.0,424.322
5,193,428.0,424.216
5,194,428.0,424.376
5,195,428.0,424.422
5,196,428.0,424.514
5,197,428.0,424.662
5,198,428.0,424.43
5,199,428.0,424.458
6,0,398.0,376.474
6,1,401.0,379.56
6,2,400.0,381.222
6,3,398.0,383.052
6,4,402.0,385.144
6,5,401.0,386.644
6,6,405.0,387.872
6,7,406.0,389.434
6,8,406.0,391.114
6,9,409.0,392.26
6,10,409.0,393.658
6,11,409.0,395.114
6,12,409.0,396.754
6,13,411.0,397.372
6,14,412.0,398.888
6,15,414.0,399.602
6,16,414.0,400.814
6,17,414.0,402.088
6,18,414.0,403.47
6,19,414.0,404.31
6,20,416.0,405.072
6,21,415.0,406.128
6,22,417.0,406.72
6,23,417.0,407.508
6,24,417.0,407.836
6,25,418.0,408.128
6,26,418.0,408.686
6,27,419.0,409.204
6,28,419.0,409.842
6,29,420.0,410.374
6,30,419.0,410.766
6,31,420.0,411.712
6,32,420.0,412.344
6,33,420.0,412.84
6,34,424.0,413.568
6,35,423.0,413.99
6,36,423.0,414.004
6,37,423.0,414.748
6,38,422.0,415.11
6,39,423.0,415.664
6,40,422.0,415.592
6,41,423.0,416.154
6,42,423.0,416.558
6,43,423.0,416.778
6,44,424.0,417.224
6,45,423.0,417.434
6,46,424.0,417.946
6,47,424.0,418.056
6,48,425.0,418.302
6,49,424.0,418.638
6,50,425.0,418.784
6,51,424.0,418.922
6,52,424.0,419.398
6,53,425.0,419.566
6,54,425.0,419.724
6,55,425.0,419.91
6,56,426.0,419.862
6,57,426.0,420.212
6,58,425.0,420.488
6,59,425.0,420.588
6,60,426.0,420.74
6,61,425.0,420.8
6,62,426.0,421.042
6,63,426.0,421.136
6,64,426.0,420.968
6,65,426.0,421.156
6,66,426.0,421.284
6,67,426.0,421.284
6,68,426.0,421.166
6,69,426.0,421.104
6,70,426.0,421.228
6,71,426.0,421.24
6,72,426.0,421.276
6,73,426.0,421.056
6,74,426.0,421.252
6,75,426.0,421.42
6,76,426.0,421.332
6,77,426.0,421.442
6,78,426.0,421.634
6,79,426.0,421.782
6,80,426.0,421.8
6,81,426.0,421.942
6,82,426.0,421.89
6,83,426.0,422.034
6,84,426.0,421.952
6,85,426.0,421.996
6,86,426.0,422.402
6,87,426.0,422.272
6,88,426.0,422.348
6,89,426.0,422.496
6,90,426.0,422.502
6,91,426.0,422.678
6,92,426.0,422.648
6,93,426.0,422.794
6,94,426.0,422.73
6,95,426.0,422.644
6,96,426.0,422.634
6,97,426.0,422.718
6,98,426.0,422.768
6,99,426.0,423.036
6,100,426.0,422.986
6,101,426.0,422.92
6,102,426.0,422.948
6,103,426.0,422.926
6,104,426.0,422.996
6,105,426.0,422.898
6,106,426.0,422.792
6,107,426.0,422.788
6,108,426.0,422.654
6,109,426.0,422.692
6,110,426.0,422.53
6,111,426.0,422.42
6,112,426.0,422.356
6,113,426.0,422.154
6,114,426.0,422.136
6,115,426.0,422.132
6,116,426.0,422.034
6,117,426.0,421.952
6,118,426.0,421.958
6,119,426.0,422.326
6,120,426.0,422.49
6,121,426.0,422.562
6,122,426.0,422.506
6,123,426.0,422.662
6,124,426.0,422.53
6,125,426.0,422.538
6,126,426.0,422.46
6,127,426.0,422.42
6,128,426.0,422.482
6,129,426.0,422.676
6,130,426.0,422.744
6,131,426.0,422.85
6,132,426.0,422.906
6,133,426.0,422.732
6,134,426.0,422.68
6,135,426.0,422.518
6,136,426.0,422.708
6,137,426.0,422.724
6,138,426.0,422.778
6,139,426.0,422.776
6,140,426.0,422.878
6,141,426.0,422.576
6,142,426.0,422.672
6,143,426.0,422.704
6,144,426.0,422.696
6,145,426.0,422.602
6,146,426.0,422.586
6,147,426.0,422.816
6,148,426.0,422.644
6,149,426.0,422.684
6,150,426.0,422.878
6,151,426.0,422.786
6,152,426.0,422.724
6,153,426.0,422.646
6,154,426.0,422.592
6,155,426.0,422.646
6,156,426.0,422.71
6,157,426.0,422.638
6,158,426.0,422.632
6,159,426.0,422.904
6,160,426.0,422.782
6,161,426.0,422.868
6,162,426.0,422.772
6,163,426.0,422.822
