R,G,bestF,avgF
2,167,849.0,839.176
2,168,850.0,839.424
2,169,851.0,839.148
2,170,852.0,839.142
2,171,851.0,839.328
2,172,849.0,839.47
2,173,851.0,839.364
2,174,851.0,838.86
2,175,850.0,839.338
2,176,851.0,839.466
2,177,852.0,839.582
2,178,853.0,839.692
2,179,851.0,839.598
2,180,851.0,839.698
2,181,852.0,840.072
2,182,852.0,840.148
2,183,852.0,840.094
2,184,852.0,839.92
2,185,851.0,840.0
2,186,852.0,840.418
2,187,851.0,840.612
2,188,853.0,840.404
2,189,851.0,840.438
2,190,850.0,840.136
2,191,850.0,840.218
2,192,851.0,840.034
2,193,851.0,840.154
2,194,850.0,839.776
2,195,851.0,840.048
2,196,850.0,839.798
2,197,850.0,839.8
2,198,852.0,839.878
2,199,850.0,840.046
3,0,777.0,752.286
3,1,785.0,756.874
3,2,788.0,760.042
3,3,788.0,763.258
3,4,794.0,766.47
3,5,792.0,768.354
3,6,795.0,770.922
3,7,800.0,773.374
3,8,803.0,775.064
3,9,800.0,777.9
3,10,798.0,779.42
3,11,804.0,781.054
3,12,807.0,782.87
3,13,808.0,784.178
3,14,806.0,786.08
3,15,807.0,786.662
3,16,810.0,789.242
3,17,811.0,791.178
3,18,813.0,793.198
3,19,816.0,795.484
3,20,818.0,796.862
3,21,820.0,798.464
3,22,819.0,800.032
3,23,817.0,800.566
3,24,819.0,801.844
3,25,823.0,803.194
3,26,823.0,804.51
3,27,822.0,805.778
3,28,826.0,806.606
3,29,830.0,807.39
3,30,830.0,808.306
3,31,831.0,810.16
3,32,829.0,811.572
3,33,829.0,812.014
3,34,828.0,813.174
3,35,830.0,813.772
3,36,831.0,814.51
3,37,829.0,814.774
3,38,832.0,814.912
3,39,832.0,815.746
3,40,833.0,816.756
3,41,833.0,817.332
3,42,834.0,818.34
3,43,834.0,818.572
3,44,836.0,819.704
3,45,835.0,820.072
3,46,834.0,820.938
3,47,837.0,821.728
3,48,837.0,822.346
3,49,836.0,822.542
3,50,837.0,823.346
3,51,839.0,824.114
3,52,840.0,824.666
3,53,840.0,825.124
3,54,839.0,825.69
3,55,842.0,826.448
3,56,846.0,826.788
3,57,843.0,827.086
3,58,845.0,827.474
3,59,842.0,828.136
3,60,841.0,828.47
3,61,843.0,828.896
3,62,842.0,829.398
3,63,842.0,829.822
3,64,842.0,829.864
3,65,843.0,829.918
3,66,843.0,830.276
3,67,844.0,830.694
3,68,842.0,830.518
3,69,843.0,830.626
3,70,845.0,830.684
3,71,843.0,830.742
3,72,843.0,830.444
3,73,844.0,830.462
3,74,845.0,830.696
3,75,844.0,831.242
3,76,845.0,831.774
3,77,845.0,832.02
3,78,845.0,832.002
3,79,844.0,831.992
3,80,847.0,832.472
3,81,845.0,832.45
3,82,845.0,832.678
3,83,847.0,832.658
3,84,846.0,833.342
3,85,845.0,833.916
3,86,848.0,834.174
3,87,847.0,834.974
3,88,849.0,835.274
3,89,847.0,835.412
3,90,848.0,835.292
3,91,847.0,835.306
3,92,848.0,835.098
3,93,848.0,835.61
3,94,848.0,835.524
3,95,849.0,836.256
3,96,848.0,836.074
3,97,850.0,836.208
3,98,849.0,836.244
3,99,849.0,836.066
3,100,852.0,836.206
3,101,848.0,836.064
3,102,848.0,835.94
3,103,850.0,835.886
3,104,850.0,836.244
3,105,851.0,836.014
3,106,849.0,836.132
3,107,850.0,836.504
3,108,849.0,837.006
3,109,850.0,837.252
3,110,852.0,837.322
3,111,851.0,837.462
3,112,851.0,837.544
3,113,849.0,837.732
3,114,849.0,837.852
3,115,850.0,838.138
3,116,852.0,837.926
3,117,852.0,838.18
3,118,850.0,838.346
3,119,851.0,838.27
3,120,850.0,838.56
3,121,849.0,838.502
3,122,852.0,838.464
3,123,851.0,838.342
3,124,850.0,838.708
3,125,851.0,838.522
3,126,852.0,838.552
3,127,850.0,838.608
3,128,851.0,838.31
3,129,852.0,838.582
3,130,851.0,838.794
3,131,851.0,838.696
3,132,852.0,839.538
3,133,851.0,839.552
3,134,852.0,839.638
3,135,852.0,839.078
3,136,853.0,839.072
3,137,853.0,839.596
3,138,852.0,840.02
3,139,854.0,840.002
3,140,854.0,840.406
3,141,852.0,840.414
3,142,852.0,840.2
3,143,854.0,840.202
3,144,852.0,840.394
3,145,852.0,840.182
3,146,853.0,840.202
3,147,853.0,839.598
3,148,852.0,840.346
3,149,851.0,840.608
3,150,853.0,840.732
3,151,855.0,840.834
3,152,853.0,841.554
3,153,853.0,841.462
3,154,853.0,841.704
3,155,855.0,841.952
3,156,854.0,842.094
3,157,854.0,842.072
3,158,854.0,841.966
3,159,852.0,842.074
3,160,853.0,841.878
3,161,852.0,841.728
3,162,851.0,841.874
3,163,854.0,841.64
3,164,854.0,841.882
3,165,853.0,841.664
3,166,851.0,841.33
3,167,853.0,841.162
3,168,853.0,841.182
3,169,854.0,840.846
3,170,852.0,840.738
3,171,851.0,840.826
3,172,854.0,840.866
3,173,853.0,841.136
3,174,854.0,840.958
3,175,852.0,840.718
3,176,853.0,840.688
3,177,854.0,840.878
3,178,854.0,841.242
3,179,853.0,841.2
3,180,852.0,841.132
3,181,854.0,841.274
3,182,853.0,841.236
3,183,853.0,841.14
3,184,852.0,841.152
3,185,853.0,841.368
3,186,854.0,841.668
3,187,854.0,841.538
3,188,853.0,841.2
3,189,853.0,841.628
3,190,855.0,841.678
3,191,854.0,841.7
3,192,855.0,842.108
3,193,853.0,841.92
3,194,853.0,841.68
3,195,852.0,841.254
3,196,853.0,841.332
3,197,853.0,841.604
3,198,853.0,841.296
3,199,853.0,840.834
4,0,798.0,753.1
4,1,783.0,757.3
4,2,792.0,760.9
4,3,791.0,763.736
4,4,792.0,766.608
4,5,790.0,768.562
4,6,794.0,770.9
4,7,795.0,773.68
4,8,800.0,775.21
4,9,796.0,776.268
4,10,799.0,777.198
4,11,800.0,779.318
4,12,802.0,781.138
4,13,806.0,783.11
4,14,804.0,785.528
4,15,809.0,787.148
4,16,813.0,788.872
4,17,811.0,789.334
4,18,810.0,791.1
4,19,809.0,792.658
4,20,813.0,794.192
4,21,814.0,795.912
4,22,822.0,796.506
4,23,817.0,798.186
4,24,818.0,798.844
4,25,819.0,800.216
4,26,821.0,801.596
4,27,822.0,801.962
4,28,819.0,803.494
4,29,826.0,804.452
4,30,823.0,805.48
4,31,822.0,806.4
4,32,832.0,807.382
4,33,829.0,809.168
4,34,827.0,810.55
4,35,827.0,811.582
4,36,827.0,812.18
4,37,829.0,813.004
4,38,831.0,814.086
4,39,830.0,815.216
4,40,833.0,816.414
4,41,836.0,816.89
4,42,835.0,817.774
4,43,836.0,818.234
4,44,835.0,819.02
4,45,835.0,819.694
4,46,837.0,820.294
4,47,836.0,821.456
4,48,835.0,821.878
4,49,840.0,822.872
4,50,840.0,823.302
4,51,836.0,824.202
4,52,840.0,824.65
4,53,837.0,825.194
4,54,840.0,825.54
4,55,841.0,826.028
4,56,840.0,826.094
4,57,840.0,826.896
4,58,840.0,827.04
4,59,840.0,827.206
4,60,839.0,827.31
4,61,841.0,827.666
4,62,840.0,827.79
4,63,843.0,828.662
4,64,842.0,828.576
4,65,840.0,829.28
4,66,843.0,829.948
4,67,842.0,830.382
4,68,843.0,830.846
4,69,844.0,831.068
4,70,846.0,830.852
4,71,843.0,831.198
4,72,846.0,831.42
4,73,846.0,831.894
4,74,847.0,832.076
4,75,847.0,832.5
4,76,845.0,832.572
4,77,845.0,832.932
4,78,846.0,833.306
4,79,846.0,833.336
4,80,848.0,833.294
4,81,845.0,833.788
4,82,846.0,833.712
4,83,848.0,833.992
4,84,847.0,834.112
4,85,846.0,834.412
4,86,848.0,834.78
4,87,848.0,835.216
4,88,848.0,835.636
4,89,848.0,836.034
4,90,849.0,836.276
4,91,848.0,836.698
4,92,848.0,836.728
4,93,848.0,836.996
4,94,850.0,836.514
4,95,848.0,836.91
4,96,849.0,836.744
4,97,848.0,836.454
4,98,848.0,836.488
4,99,849.0,836.188
4,100,849.0,836.434
4,101,849.0,836.556
4,102,849.0,836.594
4,103,849.0,836.416
4,104,850.0,836.53
4,105,851.0,836.774
4,106,850.0,836.936
4,107,851.0,837.434
4,108,853.0,837.63
4,109,852.0,837.422
4,110,851.0,837.898
4,111,851.0,837.856
4,112,849.0,837.798
4,113,850.0,837.618
4,114,850.0,837.662
4,115,850.0,837.91
4,116,853.0,838.094
4,117,853.0,838.902
4,118,851.0,838.868
4,119,852.0,838.992
4,120,851.0,838.732
4,121,852.0,838.518
4,122,852.0,839.172
4,123,853.0,839.536
4,124,853.0,839.574
4,125,854.0,839.866
4,126,853.0,839.818
4,127,854.0,840.778
4,128,853.0,841.212
4,129,853.0,841.31
4,130,852.0,841.064
4,131,853.0,841.154
4,132,852.0,841.012
4,133,853.0,840.852
4,134,854.0,840.874
4,135,853.0,841.348
4,136,855.0,841.498
4,137,855.0,841.5
4,138,854.0,841.64
4,139,854.0,841.8
4,140,854.0,841.894
4,141,853.0,841.326
4,142,854.0,841.066
4,143,853.0,840.982
4,144,853.0,841.718
4,145,855.0,841.72
4,146,854.0,842.008
4,147,855.0,841.914
4,148,853.0,841.846
4,149,854.0,842.174
4,150,855.0,842.086
4,151,854.0,842.118
4,152,856.0,841.786
4,153,855.0,841.714
4,154,854.0,841.588
4,155,854.0,841.364
4,156,856.0,841.408
4,157,851.0,841.144
4,158,855.0,841.208
4,159,854.0,840.732
4,160,854.0,841.216
4,161,852.0,841.162
4,162,851.0,841.142
4,163,854.0,840.978
4,164,854.0,841.344
4,165,854.0,841.404
4,166,855.0,841.978
4,167,854.0,841.92
4,168,854.0,842.064
4,169,853.0,842.122
4,170,856.0,843.1
4,171,854.0,843.042
4,172,855.0,842.524
4,173,855.0,842.628
4,174,853.0,842.384
4,175,855.0,842.084
4,176,855.0,842.078
4,177,857.0,841.772
4,178,855.0,842.238
4,179,854.0,841.974
4,180,855.0,841.616
4,181,855.0,841.898
4,182,853.0,841.95
4,183,855.0,842.068
4,184,855.0,842.272
4,185,855.0,842.22
4,186,856.0,842.412
4,187,856.0,842.688
4,188,855.0,842.82
4,189,855.0,842.858
4,190,856.0,842.502
4,191,857.0,842.864
4,192,853.0,842.852
4,193,854.0,843.076
4,194,855.0,843.108
4,195,857.0,843.412
4,196,854.0,843.288
4,197,855.0,843.446
4,198,856.0,843.384
4,199,856.0,843.49
5,0,778.0,753.128
5,1,784.0,756.962
5,2,789.0,759.09
5,3,783.0,761.926
5,4,788.0,764.488
5,5,795.0,767.048
5,6,790.0,769.072
5,7,792.0,770.83
5,8,798.0,773.73
5,9,800.0,775.556
5,10,799.0,777.714
5,11,799.0,778.928
5,12,801.0,780.202
5,13,803.0,782.406
5,14,806.0,783.514
5,15,811.0,785.366
5,16,809.0,786.9
5,17,810.0,788.16
5,18,811.0,789.722
5,19,807.0,791.626
5,20,812.0,793.698
5,21,815.0,795.398
5,22,815.0,796.586
5,23,817.0,797.964
5,24,817.0,800.042
5,25,820.0,800.346
5,26,820.0,801.306
5,27,825.0,802.2
5,28,821.0,803.592
5,29,823.0,805.01
5,30,821.0,805.446
5,31,826.0,806.384
5,32,826.0,806.95
5,33,827.0,808.07
5,34,826.0,809.164
5,35,829.0,809.786
5,36,827.0,810.622
5,37,825.0,811.406
5,38,828.0,812.296
5,39,829.0,813.108
5,40,831.0,814.368
5,41,829.0,815.036
5,42,831.0,815.944
5,43,831.0,816.88
5,44,833.0,817.932
5,45,833.0,818.748
5,46,836.0,819.39
5,47,835.0,820.728
5,48,836.0,821.43
5,49,835.0,821.98
5,50,840.0,822.752
5,51,839.0,823.466
5,52,842.0,823.982
5,53,840.0,824.598
5,54,840.0,825.476
5,55,841.0,826.246
5,56,842.0,826.94
5,57,843.0,827.278
5,58,843.0,827.886
5,59,841.0,828.598
5,60,842.0,828.822
5,61,843.0,829.172
5,62,843.0,829.548
5,63,842.0,829.644
5,64,842.0,830.42
5,65,843.0,830.622
5,66,842.0,830.828
5,67,843.0,830.612
5,68,843.0,830.898
5,69,844.0,831.408
5,70,844.0,831.594
5,71,843.0,831.616
5,72,845.0,831.856
5,73,846.0,831.894
5,74,843.0,832.132
5,75,846.0,832.594
5,76,846.0,833.186
5,77,843.0,833.452
5,78,846.0,833.34
5,79,845.0,833.678
5,80,848.0,833.548
5,81,846.0,833.844
5,82,845.0,834.708
5,83,847.0,835.166
5,84,847.0,834.72
5,85,847.0,835.378
5,86,847.0,835.508
5,87,847.0,835.24
5,88,850.0,835.408
5,89,848.0,835.366
5,90,848.0,835.142
5,91,847.0,835.112
5,92,850.0,835.098
5,93,847.0,835.374
5,94,848.0,835.738
5,95,848.0,835.88
5,96,847.0,836.158
5,97,848.0,836.58
5,98,847.0,836.404
5,99,847.0,836.486
5,100,849.0,836.764
5,101,850.0,836.39
5,102,849.0,836.552
5,103,848.0,836.84
5,104,849.0,836.806
5,105,850.0,837.306
5,106,850.0,837.678
5,107,849.0,837.81
5,108,850.0,838.234
5,109,848.0,838.338
5,110,848.0,837.556
5,111,850.0,837.276
5,112,851.0,837.9
5,113,851.0,838.034
5,114,850.0,838.116
5,115,849.0,837.646
5,116,849.0,837.856
5,117,850.0,838.264
5,118,852.0,838.338
5,119,848.0,838.178
5,120,848.0,838.422
5,121,851.0,837.996
5,122,847.0,837.88
5,123,850.0,838.336
5,124,850.0,838.184
5,125,852.0,838.01
5,126,851.0,838.882
5,127,851.0,838.952
5,128,850.0,838.806
5,129,852.0,839.006
5,130,851.0,839.392
5,131,851.0,839.474
5,132,850.0,839.244
5,133,850.0,839.48
5,134,851.0,839.868
5,135,852.0,839.2
5,136,851.0,839.112
5,137,850.0,839.308
5,138,849.0,839.402
5,139,852.0,839.49
5,140,850.0,839.746
5,141,852.0,839.99
5,142,850.0,839.864
5,143,851.0,839.412
5,144,850.0,839.252
5,145,851.0,839.166
5,146,851.0,839.778
5,147,850.0,839.332
5,148,851.0,839.636
5,149,851.0,839.948
5,150,850.0,840.03
5,151,851.0,840.162
5,152,852.0,839.796
5,153,850.0,840.034
5,154,852.0,840.044
5,155,850.0,840.026
5,156,851.0,839.96
5,157,851.0,840.04
5,158,851.0,839.812
5,159,850.0,839.806
5,160,850.0,839.636
5,161,850.0,839.17
5,162,851.0,839.174
5,163,851.0,839.39
5,164,851.0,839.224
5,165,849.0,839.378
5,166,852.0,839.782
5,167,852.0,840.058
5,168,851.0,840.062
5,169,850.0,839.74
5,170,851.0,839.622
5,171,851.0,839.77
5,172,851.0,839.538
5,173,851.0,839.61
5,174,851.0,839.754
5,175,850.0,839.79
5,176,852.0,839.818
5,177,851.0,839.82
5,178,851.0,839.426
5,179,852.0,839.242
5,180,852.0,838.958
5,181,849.0,839.36
5,182,850.0,839.284
5,183,850.0,839.068
5,184,850.0,838.694
5,185,849.0,838.698
5,186,851.0,838.53
5,187,849.0,838.686
5,188,850.0,838.178
5,189,850.0,838.3
5,190,853.0,838.286
5,191,848.0,838.434
5,192,850.0,838.78
5,193,850.0,838.892
5,194,850.0,838.75
5,195,851.0,838.712
5,196,851.0,838.68
5,197,852.0,839.19
5,198,851.0,839.2
5,199,849.0,839.218
6,0,781.0,752.49
6,1,781.0,756.834
6,2,793.0,760.2
6,3,789.0,762.77
6,4,790.0,764.704
6,5,791.0,767.014
6,6,792.0,770.032
6,7,796.0,772.198
6,8,799.0,773.994
6,9,797.0,776.352
6,10,800.0,778.214
6,11,803.0,779.724
6,12,808.0,781.0
6,13,803.0,782.734
6,14,807.0,785.128
6,15,808.0,786.728
6,16,810.0,788.874
6,17,814.0,791.24
6,18,813.0,792.98
6,19,814.0,794.906
6,20,814.0,796.4
6,21,824.0,797.392
6,22,819.0,798.316
6,23,825.0,800.222
6,24,822.0,802.24
6,25,821.0,804.27
6,26,827.0,805.55
6,27,824.0,806.212
6,28,826.0,807.61
6,29,827.0,809.062
6,30,824.0,810.012
6,31,825.0,810.892
6,32,828.0,811.62
6,33,829.0,812.448
6,34,832.0,813.352
6,35,828.0,814.134
6,36,835.0,814.996
6,37,835.0,815.684
6,38,833.0,817.478
6,39,833.0,818.804
6,40,836.0,819.63
6,41,838.0,820.274
6,42,834.0,821.186
6,43,834.0,822.058
6,44,838.0,822.816
6,45,838.0,823.694
6,46,838.0,823.916
6,47,838.0,824.418
6,48,838.0,825.024
6,49,840.0,825.172
6,50,841.0,825.656
6,51,843.0,826.09
6,52,840.0,826.668
6,53,839.0,826.79
6,54,841.0,827.562
6,55,840.0,828.084
6,56,842.0,828.966
6,57,841.0,828.946
6,58,843.0,829.58
6,59,843.0,829.812
6,60,842.0,829.82
6,61,843.0,829.972
6,62,846.0,830.018
6,63,846.0,830.182
6,64,844.0,830.696
6,65,843.0,831.034
6,66,842.0,831.082
6,67,845.0,831.288
6,68,845.0,831.922
6,69,844.0,831.872
6,70,844.0,832.104
6,71,844.0,832.644
6,72,845.0,832.718
6,73,844.0,832.728
6,74,844.0,833.194
6,75,846.0,833.814
6,76,847.0,833.804
6,77,846.0,834.092
6,78,847.0,834.28
6,79,846.0,835.016
6,80,846.0,835.422
6,81,848.0,835.712
6,82,847.0,835.496
6,83,846.0,835.422
6,84,848.0,835.336
6,85,850.0,835.416
6,86,848.0,835.394
6,87,847.0,835.346
6,88,846.0,835.3
6,89,846.0,835.292
6,90,848.0,835.24
6,91,848.0,835.398
6,92,845.0,835.09
6,93,847.0,835.098
6,94,847.0,835.318
6,95,847.0,835.86
6,96,847.0,836.156
6,97,849.0,835.822
6,98,849.0,836.024
6,99,848.0,836.464
6,100,846.0,836.576
6,101,847.0,836.504
6,102,848.0,836.448
6,103,848.0,836.738
6,104,848.0,837.388
6,105,849.0,837.666
6,106,849.0,837.476
6,107,849.0,837.56
6,108,848.0,837.326
6,109,849.0,837.384
6,110,848.0,837.44
6,111,849.0,837.316
6,112,849.0,837.396
6,113,848.0,837.348
6,114,848.0,837.34
6,115,848.0,837.202
6,116,848.0,837.18
6,117,848.0,837.236
6,118,848.0,837.3
6,119,848.0,837.478
6,120,849.0,837.5
6,121,849.0,837.424
6,122,849.0,837.496
6,123,850.0,837.826
6,124,848.0,838.142
6,125,849.0,838.212
6,126,850.0,838.456
6,127,850.0,838.73
6,128,849.0,838.618
6,129,851.0,838.712
6,130,851.0,838.836
6,131,853.0,839.224
6,132,853.0,838.978
6,133,850.0,838.896
6,134,850.0,839.186
6,135,851.0,839.16
6,136,851.0,839.21
6,137,851.0,839.09
6,138,851.0,839.214
6,139,851.0,839.22
6,140,851.0,839.186
6,141,852.0,839.402
6,142,851.0,839.536
6,143,849.0,839.33
6,144,850.0,839.12
6,145,849.0,839.258
6,146,851.0,839.152
6,147,850.0,839.178
6,148,852.0,838.972
6,149,850.0,838.98
6,150,850.0,839.032
6,151,851.0,838.932
6,152,852.0,839.1
6,153,850.0,839.072
6,154,849.0,839.204
6,155,851.0,839.146
6,156,851.0,838.698
6,157,849.0,838.63
6,158,851.0,838.646
6,159,851.0,838.714
6,160,850.0,838.856
6,161,850.0,838.962
6,162,851.0,839.062
6,163,851.0,839.184
